노출(분),상품군,판매단가,취급액,판매수량,남여,무이자/일시불,최저기온,최고기온,평균기온,강수량,미세먼지농도,소비자물가지수,시각인덱스,New상품명,공휴일 여부,휴일 여부,New요일
20,6,0,16961000,213,2,2,16.1,25,19.7,1.5,22,104.88,90,42,0,1,6
20,6,0,9275000,133,2,2,16.1,25,19.7,1.5,22,104.88,90,42,0,1,6
20,6,0,22015000,315,2,2,16.1,25,19.7,1.5,22,104.88,92,42,0,1,6
20,6,0,45452000,569,2,2,16.1,25,19.7,1.5,22,104.88,94,42,0,1,6
20,6,0,28207000,404,2,2,16.1,25,19.7,1.5,22,104.88,94,42,0,1,6
20,9,1,22750000,128,2,0,16.1,25,19.7,1.5,22,104.88,96,41,0,1,6
20,9,1,14582000,86,2,1,16.1,25,19.7,1.5,22,104.88,96,41,0,1,6
20,9,1,47148000,264,2,0,16.1,25,19.7,1.5,22,104.88,98,41,0,1,6
20,9,1,37483000,220,2,1,16.1,25,19.7,1.5,22,104.88,98,41,0,1,6
20,9,1,38517000,226,2,1,16.1,25,19.7,1.5,22,104.88,100,41,0,1,6
20,3,0,67506000,1208,2,2,16.1,25,19.7,1.5,22,104.88,104,26,0,1,6
20,3,0,75950000,1359,2,2,16.1,25,19.7,1.5,22,104.88,106,26,0,1,6
20,7,0,51702000,1300,2,2,16.1,25,19.7,1.5,22,104.88,112,87,0,1,6
10,5,0,11937000,300,2,2,16.1,25,19.7,1.5,22,104.88,116,6,0,1,6
10,5,0,24936000,625,2,2,16.1,25,19.7,1.5,22,104.88,117,6,0,1,6
10,5,0,40852000,1024,2,2,16.1,25,19.7,1.5,22,104.88,118,6,0,1,6
10,5,0,37235000,934,2,2,16.1,25,19.7,1.5,22,104.88,119,6,0,1,6
10,5,0,31085000,780,2,2,16.1,25,19.7,1.5,22,104.88,121,6,0,1,6
20,0,3,1960000,2,2,2,16.1,25,19.7,1.5,22,104.88,124,8,0,1,6
20,0,3,0,0,2,2,16.1,25,19.7,1.5,22,104.88,124,8,0,1,6
20,0,4,0,0,2,2,16.1,25,19.7,1.5,22,104.88,124,8,0,1,6
20,0,3,3871000,4,0,2,16.1,25,19.7,1.5,22,104.88,126,8,0,1,6
20,0,4,16114000,12,1,2,16.1,25,19.7,1.5,22,104.88,126,8,0,1,6
20,1,4,6472000,5,1,0,16.1,25,19.7,1.5,22,104.88,128,1,0,1,6
20,1,5,8718000,5,2,0,16.1,25,19.7,1.5,22,104.88,128,1,0,1,6
20,1,5,5642000,3,2,1,16.1,25,19.7,1.5,22,104.88,128,1,0,1,6
20,1,6,6315000,3,2,1,16.1,25,19.7,1.5,22,104.88,128,1,0,1,6
20,1,6,6989000,3,2,0,16.1,25,19.7,1.5,22,104.88,128,1,0,1,6
20,1,4,11660000,9,2,1,16.1,25,19.7,1.5,22,104.88,130,1,0,1,6
20,1,4,6427000,5,2,0,16.1,25,19.7,1.5,22,104.88,130,1,0,1,6
20,1,4,34228000,21,2,1,16.1,25,19.7,1.5,22,104.88,130,1,0,1,6
20,1,5,21698000,12,2,0,16.1,25,19.7,1.5,22,104.88,130,1,0,1,6
20,1,5,0,0,2,1,16.1,25,19.7,1.5,22,104.88,130,1,0,1,6
20,1,6,18801000,7,2,0,16.1,25,19.7,1.5,22,104.88,130,1,0,1,6
20,1,6,18846000,7,2,1,16.1,25,19.7,1.5,22,104.88,130,1,0,1,6
20,1,6,34677000,12,2,0,16.1,25,19.7,1.5,22,104.88,130,1,0,1,6
20,1,4,6450000,5,2,0,16.1,25,19.7,1.5,22,104.88,132,1,0,1,6
20,1,4,26638000,16,2,1,16.1,25,19.7,1.5,22,104.88,132,1,0,1,6
20,1,5,0,0,2,1,16.1,25,19.7,1.5,22,104.88,132,1,0,1,6
20,1,6,0,0,2,0,16.1,25,19.7,1.5,22,104.88,132,1,0,1,6
20,1,4,16525000,11,2,0,16.1,25,19.7,1.5,22,104.88,134,9,0,1,6
20,1,4,33054000,22,1,0,16.1,25,19.7,1.5,22,104.88,136,9,0,1,6
20,1,4,56239000,40,0,1,16.1,25,19.7,1.5,22,104.88,138,9,0,1,6
20,1,4,37146000,24,1,0,16.1,25,19.7,1.5,22,104.88,138,9,0,1,6
20,5,0,41313000,460,0,2,16.1,25,19.7,1.5,22,104.88,140,0,0,1,6
20,5,0,71538000,796,1,2,16.1,25,19.7,1.5,22,104.88,142,0,0,1,6
20,5,0,88842000,989,0,2,15.3,22.2,18.3,4,15,104.88,0,0,0,0,0
20,6,0,19101000,319,1,2,15.3,22.2,18.3,4,15,104.88,2,42,0,0,0
20,6,0,26599000,445,2,2,15.3,22.2,18.3,4,15,104.88,4,42,0,0,0
20,6,0,19518000,326,2,2,15.3,22.2,18.3,4,15,104.88,6,42,0,0,0
20,8,0,2355000,80,2,2,15.3,22.2,18.3,4,15,104.88,8,0,0,0,0
20,8,0,5298000,178,2,2,15.3,22.2,18.3,4,15,104.88,8,0,0,0,0
20,8,0,8787000,295,2,2,15.3,22.2,18.3,4,15,104.88,10,0,0,0,0
20,6,0,8802000,177,2,2,15.3,22.2,18.3,4,15,104.88,36,42,0,0,0
20,6,0,22736000,456,2,2,15.3,22.2,18.3,4,15,104.88,40,42,0,0,0
20,4,0,16684000,373,2,2,15.3,22.2,18.3,4,15,104.88,48,27,0,0,0
20,4,0,32586000,728,2,2,15.3,22.2,18.3,4,15,104.88,50,27,0,0,0
30,9,0,35161000,707,2,2,15.3,22.2,18.3,4,15,104.88,54,72,0,0,0
30,9,0,57050000,1146,2,2,15.3,22.2,18.3,4,15,104.88,57,72,0,0,0
20,10,0,17411000,291,2,2,15.3,22.2,18.3,4,15,104.88,62,11,0,0,0
20,10,0,15237000,218,2,2,15.3,22.2,18.3,4,15,104.88,62,11,0,0,0
20,10,0,16027000,322,2,2,15.3,22.2,18.3,4,15,104.88,64,11,0,0,0
20,10,0,21804000,365,2,2,15.3,22.2,18.3,4,15,104.88,64,11,0,0,0
20,10,0,25935000,372,0,2,15.3,22.2,18.3,4,15,104.88,64,11,0,0,0
20,5,0,27698000,463,0,2,15.3,22.2,18.3,4,15,104.88,68,0,0,0,0
20,5,0,27721000,463,1,2,15.3,22.2,18.3,4,15,104.88,70,0,0,0,0
20,9,0,18944000,312,0,2,15.3,22.2,18.3,4,15,104.88,72,24,0,0,0
20,9,0,24819000,408,1,2,15.3,22.2,18.3,4,15,104.88,74,24,0,0,0
20,9,0,41553000,683,2,2,15.3,22.2,18.3,4,15,104.88,76,24,0,0,0
20,8,0,6637000,167,2,2,15.3,22.2,18.3,4,15,104.88,78,68,0,0,0
20,8,0,17454000,439,2,2,15.3,22.2,18.3,4,15,104.88,80,68,0,0,0
20,8,0,16407000,413,2,2,15.3,22.2,18.3,4,15,104.88,80,68,0,0,0
20,8,0,16412000,413,2,2,15.3,22.2,18.3,4,15,104.88,82,68,0,0,0
30,5,1,76892000,554,2,2,15.3,22.2,18.3,4,15,104.88,87,65,0,0,0
20,8,0,13623000,342,2,2,15.3,22.2,18.3,4,15,104.88,90,27,0,0,0
20,2,0,17633000,229,2,2,15.3,22.2,18.3,4,15,104.88,96,63,0,0,0
20,2,0,21921000,285,2,2,15.3,22.2,18.3,4,15,104.88,98,63,0,0,0
20,2,0,35201000,458,2,2,15.3,22.2,18.3,4,15,104.88,100,63,0,0,0
20,3,0,43372000,1061,2,2,15.3,22.2,18.3,4,15,104.88,102,55,0,0,0
20,3,0,57245000,1400,2,2,15.3,22.2,18.3,4,15,104.88,104,55,0,0,0
20,3,0,74624000,1825,2,2,15.3,22.2,18.3,4,15,104.88,106,55,0,0,0
20,3,0,27658000,555,2,2,15.3,22.2,18.3,4,15,104.88,108,118,0,0,0
20,3,0,30320000,608,2,2,15.3,22.2,18.3,4,15,104.88,110,118,0,0,0
20,3,0,31996000,642,2,2,15.3,22.2,18.3,4,15,104.88,112,118,0,0,0
20,5,0,4834000,71,2,2,15.3,22.2,18.3,4,15,104.88,114,19,0,0,0
20,5,0,41344000,600,2,2,15.3,22.2,18.3,4,15,104.88,116,6,0,0,0
20,5,0,9596000,140,2,2,15.3,22.2,18.3,4,15,104.88,116,19,0,0,0
20,9,1,15046000,90,2,1,15.3,22.2,18.3,4,15,104.88,120,4,0,0,0
20,9,1,6052000,34,2,0,15.3,22.2,18.3,4,15,104.88,120,4,0,0,0
20,9,1,3901000,27,2,1,15.3,22.2,18.3,4,15,104.88,120,4,0,0,0
20,9,1,22992000,137,2,1,15.3,22.2,18.3,4,15,104.88,122,4,0,0,0
20,9,1,6445000,41,2,0,15.3,22.2,18.3,4,15,104.88,124,4,0,0,0
20,1,5,0,0,2,1,15.3,22.2,18.3,4,15,104.88,126,7,0,0,0
20,1,5,5603000,3,2,0,15.3,22.2,18.3,4,15,104.88,126,7,0,0,0
20,1,5,0,0,2,0,15.3,22.2,18.3,4,15,104.88,126,7,0,0,0
20,1,5,5384000,3,2,1,15.3,22.2,18.3,4,15,104.88,128,7,0,0,0
20,1,4,9215000,5,2,1,15.3,22.2,18.3,4,15,104.88,128,7,0,0,0
20,1,5,0,0,2,0,15.3,22.2,18.3,4,15,104.88,128,7,0,0,0
20,1,5,55625000,25,0,0,15.3,22.2,18.3,4,15,104.88,130,7,0,0,0
20,1,4,0,0,1,1,15.3,22.2,18.3,4,15,104.88,130,7,0,0,0
20,1,2,28343000,65,1,1,15.3,22.2,18.3,4,15,104.88,134,10,0,0,0
20,1,2,45286000,93,0,0,15.3,22.2,18.3,4,15,104.88,136,10,0,0,0
20,5,1,30262000,218,1,2,15.3,22.2,18.3,4,15,104.88,138,65,0,0,0
20,0,6,0,0,0,2,14.8,23.8,18.8,0.3,15,104.88,0,0,0,0,1
20,0,6,0,0,0,2,14.8,23.8,18.8,0.3,15,104.88,0,0,0,0,1
20,0,6,0,0,2,2,14.8,23.8,18.8,0.3,15,104.88,2,0,0,0,1
20,0,6,19248000,7,2,2,14.8,23.8,18.8,0.3,15,104.88,4,0,0,0,1
20,0,6,12994000,5,2,2,14.8,23.8,18.8,0.3,15,104.88,4,0,0,0,1
20,6,0,10387000,209,2,2,14.8,23.8,18.8,0.3,15,104.88,6,42,0,0,1
20,6,0,12241000,246,2,2,14.8,23.8,18.8,0.3,15,104.88,8,42,0,0,1
20,6,0,8902000,179,2,2,14.8,23.8,18.8,0.3,15,104.88,10,42,0,0,1
20,4,1,8002000,63,2,2,14.8,23.8,18.8,0.3,15,104.88,36,0,0,0,1
20,8,0,5019000,87,2,2,14.8,23.8,18.8,0.3,15,104.88,42,0,0,0,1
20,8,0,11017000,190,2,2,14.8,23.8,18.8,0.3,15,104.88,44,0,0,0,1
20,8,0,7885000,81,2,2,14.8,23.8,18.8,0.3,15,104.88,44,91,0,0,1
20,8,0,16132000,311,2,2,14.8,23.8,18.8,0.3,15,104.88,46,0,0,0,1
20,8,0,15978000,276,2,2,14.8,23.8,18.8,0.3,15,104.88,46,0,0,0,1
20,8,0,8813000,90,2,2,14.8,23.8,18.8,0.3,15,104.88,46,91,0,0,1
30,10,1,3774000,26,2,2,14.8,23.8,18.8,0.3,15,104.88,48,11,0,0,1
30,10,1,3850000,23,2,2,14.8,23.8,18.8,0.3,15,104.88,48,11,0,0,1
20,5,0,17770000,255,2,2,14.8,23.8,18.8,0.3,15,104.88,54,0,0,0,1
20,5,0,33031000,473,2,2,14.8,23.8,18.8,0.3,15,104.88,56,0,0,0,1
20,9,1,14679000,83,2,0,14.8,23.8,18.8,0.3,15,104.88,60,41,0,0,1
20,9,1,33962000,190,0,0,14.8,23.8,18.8,0.3,15,104.88,64,41,0,0,1
20,6,0,37047000,1278,1,2,14.8,23.8,18.8,0.3,15,104.88,68,0,0,0,1
20,6,0,39054000,1347,2,2,14.8,23.8,18.8,0.3,15,104.88,70,0,0,0,1
20,8,0,9746000,328,2,2,14.8,23.8,18.8,0.3,15,104.88,72,95,0,0,1
20,8,0,10433000,351,2,2,14.8,23.8,18.8,0.3,15,104.88,72,95,0,0,1
20,8,0,19641000,660,2,2,14.8,23.8,18.8,0.3,15,104.88,74,95,0,0,1
20,8,0,20250000,680,2,2,14.8,23.8,18.8,0.3,15,104.88,76,95,0,0,1
20,5,1,18216000,132,2,2,14.8,23.8,18.8,0.3,15,104.88,78,65,0,0,1
20,5,1,44071000,318,2,2,14.8,23.8,18.8,0.3,15,104.88,80,65,0,0,1
20,7,0,30686000,772,2,2,14.8,23.8,18.8,0.3,15,104.88,88,87,0,0,1
20,9,0,30990000,283,2,2,14.8,23.8,18.8,0.3,15,104.88,92,14,0,0,1
20,9,0,62783000,572,2,2,14.8,23.8,18.8,0.3,15,104.88,94,14,0,0,1
20,3,0,30913000,620,2,2,14.8,23.8,18.8,0.3,15,104.88,96,98,0,0,1
20,3,0,47865000,960,2,2,14.8,23.8,18.8,0.3,15,104.88,98,98,0,0,1
20,3,0,31785000,569,2,2,14.8,23.8,18.8,0.3,15,104.88,102,26,0,0,1
20,9,2,5534000,20,2,0,14.8,23.8,18.8,0.3,15,104.88,108,12,0,0,1
20,9,1,2694000,10,2,1,14.8,23.8,18.8,0.3,15,104.88,108,12,0,0,1
20,9,1,2821000,13,2,0,14.8,23.8,18.8,0.3,15,104.88,108,12,0,0,1
20,9,1,5955000,29,2,1,14.8,23.8,18.8,0.3,15,104.88,108,12,0,0,1
20,9,2,14703000,51,2,0,14.8,23.8,18.8,0.3,15,104.88,110,12,0,0,1
20,9,1,4813000,22,2,0,14.8,23.8,18.8,0.3,15,104.88,110,12,0,0,1
30,9,1,31954000,195,2,0,14.8,23.8,18.8,0.3,15,104.88,117,21,0,0,1
30,9,1,44444000,289,2,1,14.8,23.8,18.8,0.3,15,104.88,117,21,0,0,1
20,1,2,9470000,22,2,1,14.8,23.8,18.8,0.3,15,104.88,120,10,0,0,1
20,1,2,16673000,35,2,0,14.8,23.8,18.8,0.3,15,104.88,120,10,0,0,1
20,1,2,21677000,50,2,1,14.8,23.8,18.8,0.3,15,104.88,122,10,0,0,1
20,1,2,36449000,84,2,1,14.8,23.8,18.8,0.3,15,104.88,124,10,0,0,1
20,1,2,30259000,62,2,0,14.8,23.8,18.8,0.3,15,104.88,124,10,0,0,1
20,0,2,3712000,8,2,2,14.8,23.8,18.8,0.3,15,104.88,126,3,0,0,1
20,0,2,1395000,3,2,2,14.8,23.8,18.8,0.3,15,104.88,126,3,0,0,1
20,0,2,1392000,3,2,2,14.8,23.8,18.8,0.3,15,104.88,126,3,0,0,1
20,0,2,2982000,5,0,2,14.8,23.8,18.8,0.3,15,104.88,126,3,0,0,1
20,0,2,0,0,2,2,14.8,23.8,18.8,0.3,15,104.88,126,3,0,0,1
20,0,2,9810000,20,2,2,14.8,23.8,18.8,0.3,15,104.88,128,3,0,0,1
20,0,2,4080000,8,2,2,14.8,23.8,18.8,0.3,15,104.88,128,3,0,0,1
20,0,2,7377000,13,2,2,14.8,23.8,18.8,0.3,15,104.88,128,3,0,0,1
20,0,2,6400000,10,2,2,14.8,23.8,18.8,0.3,15,104.88,128,3,0,0,1
20,0,2,24462000,50,2,2,14.8,23.8,18.8,0.3,15,104.88,130,3,0,0,1
20,0,2,5420000,10,0,2,14.8,23.8,18.8,0.3,15,104.88,130,3,0,0,1
20,0,2,8840000,15,0,2,14.8,23.8,18.8,0.3,15,104.88,130,3,0,0,1
20,0,2,22036000,37,1,2,14.8,23.8,18.8,0.3,15,104.88,130,3,0,0,1
20,0,2,11167000,18,0,2,14.8,23.8,18.8,0.3,15,104.88,130,3,0,0,1
20,0,3,1400000,3,1,2,14.8,23.8,18.8,0.3,15,104.88,132,8,0,0,1
20,0,3,2946000,4,2,2,14.8,23.8,18.8,0.3,15,104.88,132,8,0,0,1
20,0,3,12892000,14,2,2,14.8,23.8,18.8,0.3,15,104.88,132,8,0,0,1
20,0,4,0,0,2,2,14.8,23.8,18.8,0.3,15,104.88,132,8,0,0,1
20,0,3,1400000,3,2,2,14.8,23.8,18.8,0.3,15,104.88,134,8,0,0,1
20,0,3,1499000,3,2,2,14.8,23.8,18.8,0.3,15,104.88,134,8,0,0,1
20,0,3,0,0,2,2,14.8,23.8,18.8,0.3,15,104.88,134,8,0,0,1
20,0,3,31335000,35,2,2,14.8,23.8,18.8,0.3,15,104.88,136,8,0,0,1
20,0,3,9324000,8,2,2,14.8,23.8,18.8,0.3,15,104.88,136,8,0,0,1
20,2,0,33581000,570,2,2,14.8,23.8,18.8,0.3,15,104.88,138,0,0,0,1
20,2,0,69082000,1171,2,2,14.8,23.8,18.8,0.3,15,104.88,142,0,0,0,1
30,6,0,18720000,272,2,2,14.3,25.9,19.7,0,22,104.88,0,0,0,0,2
30,6,0,1093000,19,0,2,14.3,25.9,19.7,0,22,104.88,0,114,0,0,2
30,6,0,30224000,439,1,2,14.3,25.9,19.7,0,22,104.88,3,0,0,0,2
30,6,0,4696000,80,1,2,14.3,25.9,19.7,0,22,104.88,3,114,0,0,2
30,6,0,1238000,21,2,2,14.3,25.9,19.7,0,22,104.88,3,114,0,0,2
20,2,1,26303000,148,2,2,14.3,25.9,19.7,0,22,104.88,6,0,0,0,2
20,2,1,30820000,174,2,2,14.3,25.9,19.7,0,22,104.88,8,0,0,0,2
20,5,0,9563000,137,2,2,14.3,25.9,19.7,0,22,104.88,36,0,0,0,2
20,5,0,2243000,33,2,2,14.3,25.9,19.7,0,22,104.88,36,65,0,0,2
20,5,0,14812000,212,2,2,14.3,25.9,19.7,0,22,104.88,38,0,0,0,2
30,7,0,76292000,1276,1,2,14.3,25.9,19.7,0,22,104.88,51,106,0,0,2
20,9,0,7925000,67,0,1,14.3,25.9,19.7,0,22,104.88,54,40,0,0,2
20,9,1,12570000,98,2,0,14.3,25.9,19.7,0,22,104.88,56,40,0,0,2
20,9,1,19796000,154,2,0,14.3,25.9,19.7,0,22,104.88,58,40,0,0,2
20,5,0,15395000,386,2,2,14.3,25.9,19.7,0,22,104.88,60,0,0,0,2
20,5,0,50723000,1272,2,2,14.3,25.9,19.7,0,22,104.88,64,0,0,0,2
20,10,0,7784000,156,2,2,14.3,25.9,19.7,0,22,104.88,66,11,0,0,2
20,10,0,10545000,177,2,2,14.3,25.9,19.7,0,22,104.88,66,11,0,0,2
20,10,0,16089000,231,2,2,14.3,25.9,19.7,0,22,104.88,66,11,0,0,2
20,10,0,12945000,260,2,2,14.3,25.9,19.7,0,22,104.88,68,11,0,0,2
20,9,1,6230000,23,2,0,14.3,25.9,19.7,0,22,104.88,72,59,0,0,2
20,9,1,2038000,8,2,1,14.3,25.9,19.7,0,22,104.88,72,59,0,0,2
20,9,1,6487000,27,2,0,14.3,25.9,19.7,0,22,104.88,72,59,0,0,2
20,9,1,16532000,60,2,0,14.3,25.9,19.7,0,22,104.88,74,59,0,0,2
20,9,1,5015000,19,2,1,14.3,25.9,19.7,0,22,104.88,74,59,0,0,2
20,9,1,5338000,23,2,1,14.3,25.9,19.7,0,22,104.88,74,59,0,0,2
20,9,1,20650000,75,2,0,14.3,25.9,19.7,0,22,104.88,76,59,0,0,2
20,5,0,19385000,324,2,2,14.3,25.9,19.7,0,22,104.88,80,0,0,0,2
20,5,0,27674000,463,2,2,14.3,25.9,19.7,0,22,104.88,82,0,0,0,2
20,6,0,29144000,731,2,2,14.3,25.9,19.7,0,22,104.88,88,42,0,0,2
20,9,0,24278000,399,2,2,14.3,25.9,19.7,0,22,104.88,92,24,0,0,2
20,3,0,21464000,431,2,2,14.3,25.9,19.7,0,22,104.88,96,118,0,0,2
20,3,0,34471000,691,2,2,14.3,25.9,19.7,0,22,104.88,98,118,0,0,2
20,3,0,48713000,1577,2,2,14.3,25.9,19.7,0,22,104.88,102,17,0,0,2
20,3,0,62771000,2032,2,2,14.3,25.9,19.7,0,22,104.88,106,17,0,0,2
20,3,0,54633000,1405,2,2,14.3,25.9,19.7,0,22,104.88,112,0,0,0,2
20,5,0,17453000,253,2,2,14.3,25.9,19.7,0,22,104.88,114,6,0,0,2
20,5,0,34460000,500,2,2,14.3,25.9,19.7,0,22,104.88,116,6,0,0,2
20,5,0,8577000,125,2,2,14.3,25.9,19.7,0,22,104.88,116,19,0,0,2
20,5,0,49386000,716,2,2,14.3,25.9,19.7,0,22,104.88,118,6,0,0,2
20,5,0,16975000,247,2,2,14.3,25.9,19.7,0,22,104.88,118,19,0,0,2
20,9,1,9545000,56,2,1,14.3,25.9,19.7,0,22,104.88,126,41,0,0,2
20,9,1,31172000,175,2,0,14.3,25.9,19.7,0,22,104.88,128,41,0,0,2
20,9,1,52827000,296,2,0,14.3,25.9,19.7,0,22,104.88,130,41,0,0,2
20,9,1,30355000,178,2,1,14.3,25.9,19.7,0,22,104.88,130,41,0,0,2
20,1,5,5603000,3,2,0,14.3,25.9,19.7,0,22,104.88,132,7,0,0,2
20,1,5,0,0,2,0,14.3,25.9,19.7,0,22,104.88,132,7,0,0,2
20,1,5,0,0,2,1,14.3,25.9,19.7,0,22,104.88,134,7,0,0,2
20,1,5,22261000,10,2,0,14.3,25.9,19.7,0,22,104.88,134,7,0,0,2
20,1,5,0,0,2,0,14.3,25.9,19.7,0,22,104.88,134,7,0,0,2
20,1,5,4851000,3,2,0,14.3,25.9,19.7,0,22,104.88,136,7,0,0,2
20,5,0,17954000,202,2,2,14.3,25.9,19.7,0,22,104.88,138,54,0,0,2
20,5,0,22267000,251,2,2,14.3,25.9,19.7,0,22,104.88,140,54,0,0,2
20,4,0,25147000,562,2,2,14.7,28,21.2,0,23,104.88,0,27,0,0,3
20,4,0,34202000,764,2,2,14.7,28,21.2,0,23,104.88,2,27,0,0,3
20,4,0,43651000,975,2,2,14.7,28,21.2,0,23,104.88,4,27,0,0,3
20,5,0,5734000,64,2,2,14.7,28,21.2,0,23,104.88,6,65,0,0,3
20,5,0,13454000,150,2,2,14.7,28,21.2,0,23,104.88,8,65,0,0,3
20,5,0,7977000,89,2,2,14.7,28,21.2,0,23,104.88,10,65,0,0,3
20,6,0,14635000,299,1,2,14.7,28,21.2,0,23,104.88,38,0,0,0,3
20,4,0,9714000,98,1,1,14.7,28,21.2,0,23,104.88,42,0,0,0,3
20,4,0,14168000,142,1,1,14.7,28,21.2,0,23,104.88,44,0,0,0,3
20,4,0,22866000,229,2,1,14.7,28,21.2,0,23,104.88,46,0,0,0,3
20,4,0,8083000,75,2,0,14.7,28,21.2,0,23,104.88,46,0,0,0,3
30,5,0,63176000,710,2,2,14.7,28,21.2,0,23,104.88,51,65,0,0,3
20,6,0,22716000,570,2,2,14.7,28,21.2,0,23,104.88,54,42,0,0,3
20,6,0,40354000,1012,2,2,14.7,28,21.2,0,23,104.88,58,42,0,0,3
20,8,0,3897000,68,2,2,14.7,28,21.2,0,23,104.88,60,0,0,0,3
20,8,0,3481000,36,2,2,14.7,28,21.2,0,23,104.88,60,91,0,0,3
20,8,0,11698000,225,2,2,14.7,28,21.2,0,23,104.88,62,0,0,0,3
20,8,0,5414000,56,2,2,14.7,28,21.2,0,23,104.88,62,91,0,0,3
20,8,0,13934000,268,2,2,14.7,28,21.2,0,23,104.88,64,0,0,0,3
20,5,0,25797000,647,2,2,14.7,28,21.2,0,23,104.88,66,0,0,0,3
20,5,0,36763000,922,2,2,14.7,28,21.2,0,23,104.88,68,0,0,0,3
20,5,0,11157000,187,2,2,14.7,28,21.2,0,23,104.88,72,64,0,0,3
20,9,0,23537000,215,2,2,14.7,28,21.2,0,23,104.88,78,14,0,0,3
20,9,0,57166000,521,2,2,14.7,28,21.2,0,23,104.88,82,14,0,0,3
20,2,0,22830000,286,2,2,14.7,28,21.2,0,23,104.88,84,63,0,0,3
20,2,0,26748000,335,2,2,14.7,28,21.2,0,23,104.88,86,63,0,0,3
20,2,0,40146000,503,2,2,14.7,28,21.2,0,23,104.88,88,63,0,0,3
30,5,1,34597000,249,2,2,14.7,28,21.2,0,23,104.88,90,65,0,0,3
30,5,1,78739000,567,2,2,14.7,28,21.2,0,23,104.88,93,65,0,0,3
20,9,1,25206000,148,2,1,14.7,28,21.2,0,23,104.88,100,41,0,0,3
20,3,0,39023000,783,2,2,14.7,28,21.2,0,23,104.88,102,98,0,0,3
20,3,0,56095000,1125,2,2,14.7,28,21.2,0,23,104.88,104,98,0,0,3
20,3,0,28902000,518,2,2,14.7,28,21.2,0,23,104.88,108,26,0,0,3
20,3,0,44007000,788,2,2,14.7,28,21.2,0,23,104.88,110,26,0,0,3
20,3,0,45079000,807,2,2,14.7,28,21.2,0,23,104.88,112,26,0,0,3
20,8,1,15773000,106,2,1,14.7,28,21.2,0,23,104.88,116,91,0,0,3
20,8,1,7362000,47,2,0,14.7,28,21.2,0,23,104.88,116,91,0,0,3
20,8,1,38925000,262,2,1,14.7,28,21.2,0,23,104.88,118,91,0,0,3
20,8,1,20143000,127,2,0,14.7,28,21.2,0,23,104.88,118,91,0,0,3
20,6,0,19070000,319,2,2,14.7,28,21.2,0,23,104.88,120,42,0,0,3
20,6,0,46928000,784,2,2,14.7,28,21.2,0,23,104.88,124,42,0,0,3
20,1,3,0,0,2,1,14.7,28,21.2,0,23,104.88,126,22,0,0,3
20,1,3,0,0,2,0,14.7,28,21.2,0,23,104.88,126,22,0,0,3
20,1,2,8870000,18,2,1,14.7,28,21.2,0,23,104.88,,22,0,0,3
20,1,2,10435000,20,2,0,14.7,28,21.2,0,23,104.88,,22,0,0,3
20,1,3,4159000,6,2,1,14.7,28,21.2,0,23,104.88,,22,0,0,3
20,1,3,1498000,2,2,0,14.7,28,21.2,0,23,104.88,,22,0,0,3
20,1,2,11783000,24,2,1,14.7,28,21.2,0,23,104.88,129,22,0,0,3
20,1,2,11511000,22,2,0,14.7,28,21.2,0,23,104.88,129,22,0,0,3
20,1,2,15695000,31,1,1,14.7,28,21.2,0,23,104.88,,22,0,0,3
20,1,3,8288000,12,1,1,14.7,28,21.2,0,23,104.88,,22,0,0,3
20,1,3,8758000,12,0,0,14.7,28,21.2,0,23,104.88,,22,0,0,3
20,0,2,10812000,20,1,2,14.7,28,21.2,0,23,104.88,132,5,0,0,3
20,0,2,5508000,9,2,2,14.7,28,21.2,0,23,104.88,132,5,0,0,3
20,0,2,15433000,29,2,2,14.7,28,21.2,0,23,104.88,134,5,0,0,3
20,0,2,13472000,23,2,2,14.7,28,21.2,0,23,104.88,134,5,0,0,3
20,0,2,20051000,31,2,2,14.7,28,21.2,0,23,104.88,134,5,0,0,3
20,0,2,29262000,54,2,2,14.7,28,21.2,0,23,104.88,136,5,0,0,3
20,0,2,25512000,40,2,2,14.7,28,21.2,0,23,104.88,136,5,0,0,3
20,8,1,34231000,183,2,2,16.8,24.7,20.2,2.3,25,104.88,4,27,0,0,4
20,5,0,29966000,252,2,2,16.8,24.7,20.2,2.3,25,104.88,10,6,0,0,4
20,8,0,5974000,201,2,2,16.8,24.7,20.2,2.3,25,104.88,36,95,0,0,4
20,8,0,5977000,201,2,2,16.8,24.7,20.2,2.3,25,104.88,36,95,0,0,4
20,8,0,8219000,276,2,2,16.8,24.7,20.2,2.3,25,104.88,38,95,0,0,4
20,8,0,13576000,456,2,2,16.8,24.7,20.2,2.3,25,104.88,40,95,0,0,4
20,5,0,9773000,178,2,2,16.8,24.7,20.2,2.3,25,104.88,42,0,0,0,4
20,5,0,23339000,425,2,2,16.8,24.7,20.2,2.3,25,104.88,46,0,0,0,4
10,4,0,2956000,75,2,2,16.8,24.7,20.2,2.3,25,104.88,48,0,0,0,4
10,4,0,10206000,257,2,2,16.8,24.7,20.2,2.3,25,104.88,49,0,0,0,4
10,4,0,9522000,240,2,2,16.8,24.7,20.2,2.3,25,104.88,50,0,0,0,4
10,4,0,8105000,204,2,2,16.8,24.7,20.2,2.3,25,104.88,52,0,0,0,4
10,4,0,17193000,432,2,2,16.8,24.7,20.2,2.3,25,104.88,53,0,0,0,4
