,노출(분),상품군,판매단가,취급액,판매수량,남여,무이자/일시불,최저기온,최고기온,평균기온,강수량,미세먼지농도,소비자물가지수,시각인덱스,New상품명,공휴일 여부,휴일 여부,New요일
14919,20,9,1,6847000,26,2,0,10.3,27.3,19.2,0,44,105.05,54,24,0,0,2
14921,20,9,1,21591000,81,1,0,10.3,27.3,19.2,0,44,105.05,56,24,0,0,2
14922,20,9,1,11464000,46,0,1,10.3,27.3,19.2,0,44,105.05,56,24,0,0,2
14923,20,9,1,44207000,165,1,0,10.3,27.3,19.2,0,44,105.05,58,24,0,0,2
14924,20,9,1,22711000,90,0,1,10.3,27.3,19.2,0,44,105.05,58,24,0,0,2
14926,20,4,0,23073000,260,2,2,10.3,27.3,19.2,0,44,105.05,62,96,0,0,2
14927,20,4,0,39608000,446,2,2,10.3,27.3,19.2,0,44,105.05,64,96,0,0,2
14929,20,8,0,22933000,288,2,2,10.3,27.3,19.2,0,44,105.05,68,27,0,0,2
14930,20,8,0,29701000,373,2,2,10.3,27.3,19.2,0,44,105.05,70,27,0,0,2
14931,20,5,0,15021000,171,2,2,10.3,27.3,19.2,0,44,105.05,72,0,0,0,2
14932,20,5,0,28300000,322,0,2,10.3,27.3,19.2,0,44,105.05,74,0,0,0,2
14933,20,5,0,41575000,473,0,2,10.3,27.3,19.2,0,44,105.05,76,0,0,0,2
14934,20,6,0,7211000,123,0,2,10.3,27.3,19.2,0,44,105.05,78,0,0,0,2
14936,20,6,0,13555000,230,2,2,10.3,27.3,19.2,0,44,105.05,80,0,0,0,2
14937,20,6,0,16585000,282,2,2,10.3,27.3,19.2,0,44,105.05,80,0,0,0,2
14938,20,6,0,22608000,384,2,2,10.3,27.3,19.2,0,44,105.05,82,0,0,0,2
14941,20,8,0,6342000,81,0,2,10.3,27.3,19.2,0,44,105.05,84,29,0,0,2
14944,20,8,0,22076000,223,1,2,10.3,27.3,19.2,0,44,105.05,88,30,0,0,2
14946,20,10,0,5109000,103,2,2,10.3,27.3,19.2,0,44,105.05,90,11,0,0,2
14949,20,10,0,7658000,154,2,2,10.3,27.3,19.2,0,44,105.05,92,11,0,0,2
14950,20,10,0,13035000,218,2,2,10.3,27.3,19.2,0,44,105.05,92,11,0,0,2
14952,20,10,0,12077000,243,1,2,10.3,27.3,19.2,0,44,105.05,94,11,0,0,2
14956,20,3,0,43130000,721,1,2,10.3,27.3,19.2,0,44,105.05,98,39,0,0,2
14958,20,3,0,38160000,1235,1,2,10.3,27.3,19.2,0,44,105.05,102,17,0,0,2
14963,20,3,0,53202000,952,2,2,10.3,27.3,19.2,0,44,105.05,112,26,0,0,2
14965,30,9,0,2766000,24,2,0,10.3,27.3,19.2,0,44,105.05,114,41,0,0,2
14966,30,9,0,13532000,125,2,1,10.3,27.3,19.2,0,44,105.05,117,41,0,0,2
14967,30,9,0,5105000,43,2,0,10.3,27.3,19.2,0,44,105.05,117,41,0,0,2
14970,20,9,1,823000,4,2,0,10.3,27.3,19.2,0,44,105.05,120,59,0,0,2
14971,20,9,1,2997000,16,2,1,10.3,27.3,19.2,0,44,105.05,120,59,0,0,2
14977,20,9,1,28684000,138,1,1,10.3,27.3,19.2,0,44,105.05,124,59,0,0,2
14979,20,9,1,3732000,19,1,1,10.3,27.3,19.2,0,44,105.05,124,59,0,0,2
14980,30,5,0,66642000,668,2,2,10.3,27.3,19.2,0,44,105.05,126,65,0,0,2
14981,30,5,0,146800000,1470,2,2,10.3,27.3,19.2,0,44,105.05,129,65,0,0,2
14984,20,6,4,62091000,40,2,2,10.3,27.3,19.2,0,44,105.05,136,99,0,0,2
14986,30,6,0,24446000,310,2,2,10.3,27.3,19.2,0,44,105.05,138,0,0,0,2
14991,30,6,0,4590000,67,2,2,10.3,27.3,19.2,0,44,105.05,141,114,0,0,2
14992,30,6,0,3267000,48,2,2,10.3,27.3,19.2,0,44,105.05,141,114,0,0,2
14994,30,9,1,4150000,33,2,1,12.8,29,20.9,0,50,105.05,6,0,0,0,3
14995,30,9,1,4460000,33,2,0,12.8,29,20.9,0,50,105.05,9,0,0,0,3
14997,20,4,0,8642000,164,2,2,12.8,29,20.9,0,50,105.05,36,74,0,0,3
15002,20,2,0,39606000,528,2,1,12.8,29,20.9,0,50,105.05,44,32,0,0,3
15003,20,2,0,13371000,170,2,0,12.8,29,20.9,0,50,105.05,44,32,0,0,3
15006,20,6,0,28605000,717,2,2,12.8,29,20.9,0,50,105.05,48,42,0,0,3
15007,20,6,0,53755000,1348,2,2,12.8,29,20.9,0,50,105.05,50,42,0,0,3
15012,20,9,0,10321000,95,2,1,12.8,29,20.9,0,50,105.05,56,0,0,0,3
15013,20,9,0,14613000,123,2,0,12.8,29,20.9,0,50,105.05,58,0,0,0,3
15014,20,9,0,13436000,124,2,1,12.8,29,20.9,0,50,105.05,58,0,0,0,3
15016,20,6,0,21486000,741,2,2,12.8,29,20.9,0,50,105.05,62,0,0,0,3
15019,20,8,1,7534000,48,2,2,12.8,29,20.9,0,50,105.05,66,29,0,0,3
15021,20,8,2,20172000,51,2,2,12.8,29,20.9,0,50,105.05,68,30,0,0,3
15022,20,8,1,11665000,74,2,2,12.8,29,20.9,0,50,105.05,68,29,0,0,3
15024,20,8,2,19839000,50,2,2,12.8,29,20.9,0,50,105.05,70,30,0,0,3
15031,20,2,0,56010000,747,0,1,12.8,29,20.9,0,50,105.05,76,32,0,0,3
15032,20,2,0,16506000,209,2,0,12.8,29,20.9,0,50,105.05,76,32,0,0,3
15039,20,10,0,11313000,227,2,2,12.8,29,20.9,0,50,105.05,82,11,0,0,3
15040,20,10,0,16952000,284,2,2,12.8,29,20.9,0,50,105.05,82,11,0,0,3
15041,20,10,0,17680000,253,2,2,12.8,29,20.9,0,50,105.05,82,11,0,0,3
15043,20,7,0,32798000,825,2,2,12.8,29,20.9,0,50,105.05,86,87,0,0,3
15044,20,7,0,39533000,994,2,2,12.8,29,20.9,0,50,105.05,88,87,0,0,3
15053,20,3,0,5645000,183,2,2,12.8,29,20.9,0,50,105.05,100,38,0,0,3
15054,20,3,0,43226000,867,2,2,12.8,29,20.9,0,50,105.05,102,118,0,0,3
15056,20,3,0,52902000,1061,2,2,12.8,29,20.9,0,50,105.05,106,118,0,0,3
15061,20,6,0,20094000,288,2,2,12.8,29,20.9,0,50,105.05,116,42,0,0,3
15062,20,6,0,29010000,416,2,2,12.8,29,20.9,0,50,105.05,118,42,0,0,3
15063,20,2,0,23175000,309,2,1,12.8,29,20.9,0,50,105.05,120,32,0,0,3
15064,20,2,0,5614000,72,0,0,12.8,29,20.9,0,50,105.05,120,32,0,0,3
15065,20,2,0,45429000,606,1,1,12.8,29,20.9,0,50,105.05,122,32,0,0,3
15076,20,1,6,7208000,3,2,0,12.8,29,20.9,0,50,105.05,126,1,0,0,3
15078,20,1,4,9941000,7,2,0,12.8,29,20.9,0,50,105.05,128,1,0,0,3
15083,20,1,6,6513000,3,2,1,12.8,29,20.9,0,50,105.05,128,1,0,0,3
15084,20,1,6,0,0,2,0,12.8,29,20.9,0,50,105.05,128,1,0,0,3
15090,20,1,6,0,0,2,0,12.8,29,20.9,0,50,105.05,130,1,0,0,3
15093,20,1,2,6235000,13,2,1,12.8,29,20.9,0,50,105.05,132,7,0,0,3
15100,20,1,3,1783000,3,2,0,12.8,29,20.9,0,50,105.05,134,7,0,0,3
15101,20,1,2,28956000,57,2,1,12.8,29,20.9,0,50,105.05,136,7,0,0,3
15104,20,1,3,12245000,15,2,0,12.8,29,20.9,0,50,105.05,136,7,0,0,3
15112,20,5,0,50720000,427,2,2,14,31.6,22.9,0,62,105.05,2,65,0,0,4
15114,20,5,0,3940000,79,2,2,14,31.6,22.9,0,62,105.05,6,19,0,0,4
15122,20,7,0,15876000,266,2,2,14,31.6,22.9,0,62,105.05,40,0,0,0,4
15125,20,8,0,36998000,628,2,2,14,31.6,22.9,0,62,105.05,46,68,0,0,4
15126,20,9,1,3886000,17,2,1,14,31.6,22.9,0,62,105.05,48,0,0,0,4
15128,20,9,1,22327000,98,2,1,14,31.6,22.9,0,62,105.05,50,0,0,0,4
15131,20,9,1,13720000,58,2,0,14,31.6,22.9,0,62,105.05,52,0,0,0,4
15133,20,5,0,37765000,631,2,2,14,31.6,22.9,0,62,105.05,56,0,0,0,4
15138,20,9,1,12525000,98,2,0,14,31.6,22.9,0,62,105.05,62,40,0,0,4
15140,20,9,1,28232000,219,2,0,14,31.6,22.9,0,62,105.05,64,40,0,0,4
15141,20,8,0,15609000,320,2,2,14,31.6,22.9,0,62,105.05,66,27,0,0,4
15142,20,8,0,31819000,651,2,2,14,31.6,22.9,0,62,105.05,68,27,0,0,4
15143,20,8,0,41768000,855,2,2,14,31.6,22.9,0,62,105.05,70,27,0,0,4
15144,20,7,0,22599000,568,2,2,14,31.6,22.9,0,62,105.05,72,87,0,0,4
15145,20,7,0,26783000,673,2,2,14,31.6,22.9,0,62,105.05,74,87,0,0,4
15148,20,6,0,25202000,316,2,2,14,31.6,22.9,0,62,105.05,80,64,0,0,4
15150,20,6,0,51483000,861,2,2,14,31.6,22.9,0,62,105.05,84,0,0,0,4
15152,20,6,0,83713000,1400,2,2,14,31.6,22.9,0,62,105.05,88,0,0,0,4
15154,10,5,0,14328000,360,2,2,14,31.6,22.9,0,62,105.05,91,6,0,0,4
15155,10,5,0,16564000,416,2,2,14,31.6,22.9,0,62,105.05,92,6,0,0,4
15158,10,5,0,26671000,669,2,2,14,31.6,22.9,0,62,105.05,95,6,0,0,4
15159,20,3,0,20835000,634,2,2,14,31.6,22.9,0,62,105.05,96,61,0,0,4
15160,20,3,0,38318000,1165,2,2,14,31.6,22.9,0,62,105.05,98,61,0,0,4
15163,20,9,1,3264000,19,2,0,14,31.6,22.9,0,62,105.05,102,4,0,0,4
15168,20,9,1,11792000,80,2,1,14,31.6,22.9,0,62,105.05,104,4,0,0,4
15173,20,9,1,8033000,51,2,0,14,31.6,22.9,0,62,105.05,106,4,0,0,4
15178,20,6,0,29277000,736,2,2,14,31.6,22.9,0,62,105.05,116,42,0,0,4
15179,20,6,0,36962000,929,2,2,14,31.6,22.9,0,62,105.05,118,42,0,0,4
15186,20,0,2,12099000,21,2,2,14,31.6,22.9,0,62,105.05,128,5,0,0,4
15187,20,0,2,18705000,29,2,2,14,31.6,22.9,0,62,105.05,128,5,0,0,4
15190,20,0,2,35495000,55,2,2,14,31.6,22.9,0,62,105.05,130,5,0,0,4
15191,20,9,1,14062000,79,2,0,14,31.6,22.9,0,62,105.05,132,41,0,0,4
15192,20,9,1,8984000,53,2,1,14,31.6,22.9,0,62,105.05,132,41,0,0,4
15193,20,9,1,34734000,195,2,0,14,31.6,22.9,0,62,105.05,134,41,0,0,4
15194,20,9,1,22199000,130,2,1,14,31.6,22.9,0,62,105.05,134,41,0,0,4
15196,20,9,1,58768000,344,2,1,14,31.6,22.9,0,62,105.05,136,41,0,0,4
15197,20,1,5,4033000,2,2,1,14,31.6,22.9,0,62,105.05,138,7,0,0,4
15199,20,1,4,0,0,2,1,14,31.6,22.9,0,62,105.05,138,7,0,0,4
15202,20,1,5,45730000,20,2,0,14,31.6,22.9,0,62,105.05,140,7,0,0,4
15204,20,1,5,0,0,2,0,14,31.6,22.9,0,62,105.05,140,7,0,0,4
15205,20,1,5,11999000,6,2,1,14,31.6,22.9,0,62,105.05,142,7,0,0,4
15206,20,1,5,58151000,26,2,0,14,31.6,22.9,0,62,105.05,142,7,0,0,4
15207,20,1,4,10315000,6,2,1,14,31.6,22.9,0,62,105.05,142,7,0,0,4
15208,20,1,5,7256000,4,2,0,14,31.6,22.9,0,62,105.05,142,7,0,0,4
15211,20,6,0,29367000,589,2,2,16.9,30.1,23.3,0,48,105.05,4,42,0,1,5
15212,20,6,0,5713000,73,2,2,16.9,30.1,23.3,0,48,105.05,6,0,0,1,5
15216,20,6,0,5737000,73,2,2,16.9,30.1,23.3,0,48,105.05,10,0,0,1,5
15222,20,9,0,38013000,764,2,2,16.9,30.1,23.3,0,48,105.05,44,72,0,1,5
15223,20,9,0,43271000,869,2,2,16.9,30.1,23.3,0,48,105.05,46,72,0,1,5
15224,20,8,3,19600000,18,0,2,16.9,30.1,23.3,0,48,105.05,48,0,0,1,5
15226,20,8,3,2365000,3,0,2,16.9,30.1,23.3,0,48,105.05,48,0,0,1,5
15227,20,8,3,4883000,7,2,2,16.9,30.1,23.3,0,48,105.05,48,28,0,1,5
15241,20,4,0,33272000,333,2,1,16.9,30.1,23.3,0,48,105.05,56,0,0,1,5
15242,20,4,0,14347000,133,2,0,16.9,30.1,23.3,0,48,105.05,56,0,0,1,5
15245,20,6,4,16942000,11,2,2,16.9,30.1,23.3,0,48,105.05,60,99,0,1,5
15246,20,6,4,42828000,27,2,2,16.9,30.1,23.3,0,48,105.05,62,99,0,1,5
15248,30,5,0,48757000,489,2,2,16.9,30.1,23.3,0,48,105.05,66,65,0,1,5
15249,30,5,0,116117000,1163,2,2,16.9,30.1,23.3,0,48,105.05,69,65,0,1,5
15250,20,8,0,25625000,322,2,2,16.9,30.1,23.3,0,48,105.05,72,27,0,1,5
15251,20,8,0,42698000,536,2,2,16.9,30.1,23.3,0,48,105.05,74,27,0,1,5
15252,20,8,0,45636000,572,2,2,16.9,30.1,23.3,0,48,105.05,76,27,0,1,5
15255,20,9,0,75560000,1241,2,2,16.9,30.1,23.3,0,48,105.05,82,24,0,1,5
15256,20,6,0,8871000,151,2,2,16.9,30.1,23.3,0,48,105.05,84,0,0,1,5
15257,20,6,0,17274000,293,2,2,16.9,30.1,23.3,0,48,105.05,86,0,0,1,5
15258,20,6,0,23333000,396,2,2,16.9,30.1,23.3,0,48,105.05,88,0,0,1,5
15267,20,1,2,31363000,59,2,0,16.9,30.1,23.3,0,48,105.05,,22,0,1,5
15270,20,1,2,19625000,39,2,1,16.9,30.1,23.3,0,48,105.05,99,22,0,1,5
15271,20,1,2,20860000,39,2,0,16.9,30.1,23.3,0,48,105.05,99,22,0,1,5
15275,20,1,2,36526000,68,2,0,16.9,30.1,23.3,0,48,105.05,,22,0,1,5
15277,20,1,3,30596000,41,2,0,16.9,30.1,23.3,0,48,105.05,,22,0,1,5
15280,20,3,0,71651000,1842,2,2,16.9,30.1,23.3,0,48,105.05,106,0,0,1,5
15283,20,3,0,80596000,1616,2,2,16.9,30.1,23.3,0,48,105.05,114,98,0,1,5
15285,30,9,1,21487000,140,2,1,16.9,30.1,23.3,0,48,105.05,116,21,0,1,5
15286,30,9,1,44575000,272,2,0,16.9,30.1,23.3,0,48,105.05,119,21,0,1,5
15288,20,6,0,11392000,143,2,2,16.9,30.1,23.3,0,48,105.05,122,42,0,1,5
15292,20,6,0,39838000,499,2,2,16.9,30.1,23.3,0,48,105.05,126,42,0,1,5
15295,20,1,5,12489000,6,2,0,16.9,30.1,23.3,0,48,105.05,128,7,0,1,5
15301,20,1,5,7219000,4,2,0,16.9,30.1,23.3,0,48,105.05,130,7,0,1,5
15303,20,1,5,83028000,37,2,0,16.9,30.1,23.3,0,48,105.05,132,7,0,1,5
15305,20,1,5,39554000,20,2,0,16.9,30.1,23.3,0,48,105.05,132,7,0,1,5
15307,20,1,4,0,0,2,0,16.9,30.1,23.3,0,48,105.05,134,1,0,1,5
15308,20,1,4,3965000,3,2,1,16.9,30.1,23.3,0,48,105.05,134,1,0,1,5
15314,20,1,4,29931000,24,2,1,16.9,30.1,23.3,0,48,105.05,136,1,0,1,5
15318,20,1,5,0,0,2,1,16.9,30.1,23.3,0,48,105.05,136,1,0,1,5
15319,20,1,6,0,0,2,0,16.9,30.1,23.3,0,48,105.05,136,1,0,1,5
15325,20,1,5,17886000,10,2,0,16.9,30.1,23.3,0,48,105.05,138,1,0,1,5
15328,20,1,6,12998000,5,2,1,16.9,30.1,23.3,0,48,105.05,138,1,0,1,5
15329,20,1,6,7184000,3,2,0,16.9,30.1,23.3,0,48,105.05,138,1,0,1,5
15336,20,4,1,23041000,179,2,2,16.4,30.1,23.2,0.1,35,105.05,38,0,0,1,6
15337,20,4,1,33356000,259,2,2,16.4,30.1,23.2,0.1,35,105.05,40,0,0,1,6
15338,20,6,0,17859000,365,2,2,16.4,30.1,23.2,0.1,35,105.05,42,0,0,1,6
15339,20,6,0,40424000,825,2,2,16.4,30.1,23.2,0.1,35,105.05,44,0,0,1,6
15342,20,6,0,44523000,637,2,2,16.4,30.1,23.2,0.1,35,105.05,50,42,0,1,6
15344,20,6,0,15022000,215,2,2,16.4,30.1,23.2,0.1,35,105.05,54,46,0,1,6
15345,20,6,0,4171000,60,2,2,16.4,30.1,23.2,0.1,35,105.05,54,46,0,1,6
15346,20,6,0,38711000,554,2,2,16.4,30.1,23.2,0.1,35,105.05,56,46,0,1,6
15349,20,6,0,16748000,240,2,2,16.4,30.1,23.2,0.1,35,105.05,58,46,0,1,6
15351,20,6,0,45332000,769,2,2,16.4,30.1,23.2,0.1,35,105.05,62,0,0,1,6
15357,20,8,1,19866000,126,2,2,16.4,30.1,23.2,0.1,35,105.05,68,29,0,1,6
15358,20,8,1,5202000,33,2,2,16.4,30.1,23.2,0.1,35,105.05,68,29,0,1,6
15362,20,5,0,16485000,166,2,2,16.4,30.1,23.2,0.1,35,105.05,72,65,0,1,6
15366,20,6,0,14679000,210,2,2,16.4,30.1,23.2,0.1,35,105.05,78,42,0,1,6
15370,20,6,0,31805000,456,2,2,16.4,30.1,23.2,0.1,35,105.05,82,42,0,1,6
15372,20,1,2,7865000,15,2,0,16.4,30.1,23.2,0.1,35,105.05,84,7,0,1,6
15374,20,1,3,12224000,15,2,0,16.4,30.1,23.2,0.1,35,105.05,84,7,0,1,6
15378,20,1,3,14020000,17,2,0,16.4,30.1,23.2,0.1,35,105.05,86,7,0,1,6
15380,20,1,2,32549000,60,2,0,16.4,30.1,23.2,0.1,35,105.05,88,7,0,1,6
15381,20,1,3,11625000,15,2,1,16.4,30.1,23.2,0.1,35,105.05,88,7,0,1,6
15382,20,1,3,15753000,19,2,0,16.4,30.1,23.2,0.1,35,105.05,88,7,0,1,6
15388,20,3,0,102688000,1837,2,2,16.4,30.1,23.2,0.1,35,105.05,100,26,0,1,6
15392,20,3,0,34379000,574,2,2,16.4,30.1,23.2,0.1,35,105.05,108,104,0,1,6
15393,20,3,0,41136000,687,2,2,16.4,30.1,23.2,0.1,35,105.05,110,104,0,1,6
15397,20,6,0,88628000,1809,2,2,16.4,30.1,23.2,0.1,35,105.05,118,79,0,1,6
15399,20,5,0,28366000,239,2,2,16.4,30.1,23.2,0.1,35,105.05,122,65,0,1,6
15400,20,5,0,58541000,492,2,2,16.4,30.1,23.2,0.1,35,105.05,124,65,0,1,6
15401,20,1,4,3038000,3,2,1,16.4,30.1,23.2,0.1,35,105.05,126,1,0,1,6
15402,20,1,4,3339000,3,2,0,16.4,30.1,23.2,0.1,35,105.05,126,1,0,1,6
15403,20,1,4,0,0,2,1,16.4,30.1,23.2,0.1,35,105.05,126,1,0,1,6
15406,20,1,6,0,0,2,0,16.4,30.1,23.2,0.1,35,105.05,126,1,0,1,6
15408,20,1,6,7184000,3,2,0,16.4,30.1,23.2,0.1,35,105.05,126,1,0,1,6
15409,20,1,4,9037000,7,2,1,16.4,30.1,23.2,0.1,35,105.05,128,1,0,1,6
15411,20,1,4,19623000,12,2,1,16.4,30.1,23.2,0.1,35,105.05,128,1,0,1,6
15412,20,1,5,31251000,17,2,0,16.4,30.1,23.2,0.1,35,105.05,128,1,0,1,6
15417,20,1,4,6026000,5,2,1,16.4,30.1,23.2,0.1,35,105.05,130,1,0,1,6
15418,20,1,4,13253000,10,2,0,16.4,30.1,23.2,0.1,35,105.05,130,1,0,1,6
15419,20,1,4,39220000,24,2,1,16.4,30.1,23.2,0.1,35,105.05,130,1,0,1,6
15421,20,1,5,0,0,2,1,16.4,30.1,23.2,0.1,35,105.05,130,1,0,1,6
15423,20,1,6,6513000,3,2,1,16.4,30.1,23.2,0.1,35,105.05,130,1,0,1,6
15428,20,1,3,8778000,11,2,0,16.4,30.1,23.2,0.1,35,105.05,132,7,0,1,6
15430,20,1,2,21310000,39,2,0,16.4,30.1,23.2,0.1,35,105.05,134,7,0,1,6
15431,20,1,3,3351000,5,2,1,16.4,30.1,23.2,0.1,35,105.05,134,7,0,1,6
15432,20,1,3,3537000,5,0,0,16.4,30.1,23.2,0.1,35,105.05,134,7,0,1,6
15434,20,1,2,26857000,49,0,0,16.4,30.1,23.2,0.1,35,105.05,136,7,0,1,6
15435,20,1,3,9975000,13,2,1,16.4,30.1,23.2,0.1,35,105.05,136,7,0,1,6
15440,30,6,0,16760000,213,0,2,15.4,22.1,18.6,22.9,21,105.05,0,0,0,0,0
15442,30,6,0,2653000,39,0,2,15.4,22.1,18.6,22.9,21,105.05,0,114,0,0,0
15448,20,5,0,10011000,146,2,2,15.4,22.1,18.6,22.9,21,105.05,6,6,0,0,0
15450,20,5,0,17713000,257,2,2,15.4,22.1,18.6,22.9,21,105.05,8,6,0,0,0
15451,20,5,0,4652000,68,2,2,15.4,22.1,18.6,22.9,21,105.05,8,19,0,0,0
15453,20,5,0,3776000,55,2,2,15.4,22.1,18.6,22.9,21,105.05,10,19,0,0,0
15454,20,8,0,8141000,138,2,2,15.4,22.1,18.6,22.9,21,105.05,36,68,0,0,0
15455,20,8,0,11683000,199,2,2,15.4,22.1,18.6,22.9,21,105.05,38,68,0,0,0
15459,20,4,0,9841000,194,2,2,15.4,22.1,18.6,22.9,21,105.05,44,0,0,0,0
15460,20,4,0,1116000,28,2,2,15.4,22.1,18.6,22.9,21,105.05,44,0,0,0,0
15461,20,4,0,21216000,417,2,2,15.4,22.1,18.6,22.9,21,105.05,46,0,0,0,0
15462,20,4,0,1247000,31,2,2,15.4,22.1,18.6,22.9,21,105.05,46,0,0,0,0
15464,20,6,0,29290000,598,2,2,15.4,22.1,18.6,22.9,21,105.05,50,0,0,0,0
15467,30,5,0,92426000,926,0,2,15.4,22.1,18.6,22.9,21,105.05,57,65,0,0,0
15468,20,6,0,17502000,297,1,2,15.4,22.1,18.6,22.9,21,105.05,60,0,0,0,0
15469,20,6,0,32869000,558,0,2,15.4,22.1,18.6,22.9,21,105.05,62,0,0,0,0
15474,30,9,1,50865000,331,0,1,15.4,22.1,18.6,22.9,21,105.05,69,21,0,0,0
15484,20,9,1,11745000,44,2,0,15.4,22.1,18.6,22.9,21,105.05,84,24,0,0,0
15485,20,9,1,2836000,12,2,1,15.4,22.1,18.6,22.9,21,105.05,84,24,0,0,0
15488,20,9,1,31901000,119,2,0,15.4,22.1,18.6,22.9,21,105.05,88,24,0,0,0
15491,10,5,0,20248000,508,2,2,15.4,22.1,18.6,22.9,21,105.05,91,6,0,0,0
15497,20,3,0,49759000,998,2,2,15.4,22.1,18.6,22.9,21,105.05,98,118,0,0,0
15498,20,3,0,53364000,1070,2,2,15.4,22.1,18.6,22.9,21,105.05,100,118,0,0,0
15499,20,3,0,44027000,788,2,2,15.4,22.1,18.6,22.9,21,105.05,102,26,0,0,0
15501,20,3,0,90371000,1617,2,2,15.4,22.1,18.6,22.9,21,105.05,106,26,0,0,0
15503,20,3,0,64629000,1296,2,2,15.4,22.1,18.6,22.9,21,105.05,110,98,0,0,0
15504,20,3,0,75448000,1512,2,2,15.4,22.1,18.6,22.9,21,105.05,112,98,0,0,0
15527,30,6,0,4341000,63,0,2,15.4,22.1,18.6,22.9,21,105.05,129,114,0,0,0
15531,20,1,2,6256000,13,2,1,15.4,22.1,18.6,22.9,21,105.05,138,7,0,0,0
15533,20,1,3,3372000,5,2,1,15.4,22.1,18.6,22.9,21,105.05,138,7,0,0,0
15534,20,1,3,3517000,5,2,0,15.4,22.1,18.6,22.9,21,105.05,138,7,0,0,0
15537,20,1,3,13255000,17,2,1,15.4,22.1,18.6,22.9,21,105.05,140,7,0,0,0
15538,20,1,3,5250000,7,2,0,15.4,22.1,18.6,22.9,21,105.05,140,7,0,0,0
15540,20,1,2,10092000,19,2,0,15.4,22.1,18.6,22.9,21,105.05,142,7,0,0,0
15542,20,1,3,7004000,9,2,0,15.4,22.1,18.6,22.9,21,105.05,142,7,0,0,0
15548,20,8,0,6004000,61,2,2,12.6,23.8,17.8,0,19,105.05,8,30,0,0,1
15553,20,9,0,12867000,323,2,2,12.6,23.8,17.8,0,19,105.05,38,0,0,0,1
15556,20,9,0,23993000,482,2,2,12.6,23.8,17.8,0,19,105.05,44,72,0,0,1
15557,20,9,0,38509000,774,2,2,12.6,23.8,17.8,0,19,105.05,46,72,0,0,1
15558,20,8,0,11985000,246,2,2,12.6,23.8,17.8,0,19,105.05,48,27,0,0,1
15559,20,8,0,24500000,502,2,2,12.6,23.8,17.8,0,19,105.05,50,27,0,0,1
15560,20,8,0,40258000,824,2,2,12.6,23.8,17.8,0,19,105.05,52,27,0,0,1
15562,20,9,1,7878000,62,2,0,12.6,23.8,17.8,0,19,105.05,54,40,0,0,1
15563,20,9,1,19768000,154,2,0,12.6,23.8,17.8,0,19,105.05,56,40,0,0,1
15566,20,9,0,33026000,278,2,1,12.6,23.8,17.8,0,19,105.05,58,40,0,0,1
15568,20,6,0,57101000,1432,2,2,12.6,23.8,17.8,0,19,105.05,62,46,0,0,1
15569,20,6,0,80003000,2006,2,2,12.6,23.8,17.8,0,19,105.05,64,46,0,0,1
15571,20,5,0,26387000,441,2,2,12.6,23.8,17.8,0,19,105.05,68,0,0,0,1
15574,20,10,0,8955000,150,2,2,12.6,23.8,17.8,0,19,105.05,72,11,0,0,1
15580,20,10,0,17605000,294,2,2,12.6,23.8,17.8,0,19,105.05,76,11,0,0,1
15582,20,9,0,18314000,167,2,2,12.6,23.8,17.8,0,19,105.05,78,14,0,0,1
15586,30,5,0,79116000,792,2,2,12.6,23.8,17.8,0,19,105.05,87,65,0,0,1
15587,20,5,0,21238000,426,2,2,12.6,23.8,17.8,0,19,105.05,90,101,0,0,1
15589,20,5,0,47742000,957,2,2,12.6,23.8,17.8,0,19,105.05,94,101,0,0,1
15591,20,3,0,51618000,1327,2,2,12.6,23.8,17.8,0,19,105.05,98,0,0,0,1
15598,20,3,0,50955000,1650,2,2,12.6,23.8,17.8,0,19,105.05,112,17,0,0,1
15602,20,6,0,12379000,155,2,2,12.6,23.8,17.8,0,19,105.05,120,42,0,0,1
15607,20,6,0,24037000,344,2,2,12.6,23.8,17.8,0,19,105.05,124,42,0,0,1
15609,20,9,1,10741000,63,2,1,12.6,23.8,17.8,0,19,105.05,126,41,0,0,1
15610,20,9,1,26327000,148,2,0,12.6,23.8,17.8,0,19,105.05,128,41,0,0,1
15612,20,9,1,51954000,291,2,0,12.6,23.8,17.8,0,19,105.05,130,41,0,0,1
15614,20,5,1,37103000,267,2,2,12.6,23.8,17.8,0,19,105.05,132,65,0,0,1
15617,30,6,0,12510000,159,2,2,11.1,27.4,19.7,0,33,105.05,0,0,0,0,2
15618,30,6,0,12456000,158,2,2,11.1,27.4,19.7,0,33,105.05,0,0,0,0,2
15623,30,6,0,1577000,23,2,2,11.1,27.4,19.7,0,33,105.05,3,114,0,0,2
15627,20,6,0,14985000,306,2,2,11.1,27.4,19.7,0,33,105.05,10,79,0,0,2
15630,20,2,0,23986000,243,2,2,11.1,27.4,19.7,0,33,105.05,40,0,0,0,2
15631,30,9,0,20606000,334,2,1,11.1,27.4,19.7,0,33,105.05,42,0,0,0,2
15635,20,6,0,13904000,236,2,2,11.1,27.4,19.7,0,33,105.05,48,0,0,0,2
15636,20,6,0,16913000,287,2,2,11.1,27.4,19.7,0,33,105.05,50,0,0,0,2
15642,20,8,1,16210000,118,2,2,11.1,27.4,19.7,0,33,105.05,56,0,0,0,2
15645,20,8,1,19726000,83,2,2,11.1,27.4,19.7,0,33,105.05,56,0,0,0,2
