,Unnamed: 0,방송일시,노출(분),상품명,상품군,판매단가,취급액,판매수량,요일,휴일,공휴일,New판매단가
21084,21084,2019-07-20 16:40,20,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),9,148000,22745000,154,Saturday,Yes,No,0.0
21085,21085,2019-07-20 16:40,20,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),9,158000,10171000,65,Saturday,Yes,No,0.0
21086,21086,2019-07-20 17:00,20,안동간고등어 20팩,3,30900,51169000,1656,Saturday,Yes,No,0.0
21087,21087,2019-07-20 17:20,20,안동간고등어 20팩,3,30900,67576000,2187,Saturday,Yes,No,0.0
21088,21088,2019-07-20 17:40,20,안동간고등어 20팩,3,30900,86336000,2795,Saturday,Yes,No,0.0
21089,21089,2019-07-20 18:20,20,멋진밥상 흥양농협 쌀 20kg,3,59900,36797000,615,Saturday,Yes,No,0.0
21090,21090,2019-07-20 18:40,20,멋진밥상 흥양농협 쌀 20kg,3,59900,45811000,765,Saturday,Yes,No,0.0
21091,21091,2019-07-20 19:00,20,멋진밥상 흥양농협 쌀 20kg,3,59900,37967000,634,Saturday,Yes,No,0.0
21092,21092,2019-07-20 19:20,30,락앤락 비스프리 온더테이블 밀폐용기세트,9,64800,34246000,529,Saturday,Yes,No,0.0
21093,21093,2019-07-20 19:50,30,락앤락 비스프리 온더테이블 밀폐용기세트,9,64800,61367000,948,Saturday,Yes,No,0.0
21094,21094,2019-07-20 20:20,20,국내산 손질갑오징어 8팩,3,49900,35518000,712,Saturday,Yes,No,0.0
21095,21095,2019-07-20 20:40,20,국내산 손질갑오징어 8팩,3,49900,51406000,1031,Saturday,Yes,No,0.0
21096,21096,2019-07-20 21:00,20,국내산 손질갑오징어 8팩,3,49900,67599000,1355,Saturday,Yes,No,0.0
21097,21097,2019-07-20 21:20,20,일시불 LG 울트라HD TV 55UK6800HNC,1,1200000,0,0,Saturday,Yes,No,12.0
21098,21098,2019-07-20 21:20,20,무이자 LG 울트라HD TV 55UK6800HNC,1,1330000,0,0,Saturday,Yes,No,12.0
21099,21099,2019-07-20 21:20,20,일시불 LG 울트라HD TV 65UK6800HNC,1,1690000,0,0,Saturday,Yes,No,12.0
21100,21100,2019-07-20 21:20,20,무이자 LG 울트라HD TV 65UK6800HNC,1,1920000,13019000,7,Saturday,Yes,No,12.0
21101,21101,2019-07-20 21:20,20,일시불 LG 울트라HD TV 70UK7400KNA,1,2400000,0,0,Saturday,Yes,No,12.0
21102,21102,2019-07-20 21:20,20,무이자 LG 울트라HD TV 70UK7400KNA,1,2690000,0,0,Saturday,Yes,No,12.0
21103,21103,2019-07-20 21:20,20,일시불 LG 울트라HD TV 75UK6200KNB,1,2700000,6139000,3,Saturday,Yes,No,12.0
21104,21104,2019-07-20 21:20,20,무이자 LG 울트라HD TV 75UK6200KNB,1,2990000,0,0,Saturday,Yes,No,12.0
21105,21105,2019-07-20 21:40,20,일시불 LG 울트라HD TV 55UK6800HNC,1,1200000,8176000,7,Saturday,Yes,No,12.0
21106,21106,2019-07-20 21:40,20,무이자 LG 울트라HD TV 55UK6800HNC,1,1330000,0,0,Saturday,Yes,No,12.0
21107,21107,2019-07-20 21:40,20,일시불 LG 울트라HD TV 65UK6800HNC,1,1690000,11458000,7,Saturday,Yes,No,12.0
21108,21108,2019-07-20 21:40,20,무이자 LG 울트라HD TV 65UK6800HNC,1,1920000,0,0,Saturday,Yes,No,12.0
21109,21109,2019-07-20 21:40,20,일시불 LG 울트라HD TV 70UK7400KNA,1,2400000,5460000,3,Saturday,Yes,No,12.0
21110,21110,2019-07-20 21:40,20,무이자 LG 울트라HD TV 70UK7400KNA,1,2690000,0,0,Saturday,Yes,No,12.0
21111,21111,2019-07-20 21:40,20,일시불 LG 울트라HD TV 75UK6200KNB,1,2700000,6139000,3,Saturday,Yes,No,12.0
21112,21112,2019-07-20 21:40,20,무이자 LG 울트라HD TV 75UK6200KNB,1,2990000,6795000,3,Saturday,Yes,No,12.0
21113,21113,2019-07-20 22:00,20,일시불 LG 울트라HD TV 55UK6800HNC,1,1200000,16211000,14,Saturday,Yes,No,12.0
21114,21114,2019-07-20 22:00,20,무이자 LG 울트라HD TV 55UK6800HNC,1,1330000,27007000,21,Saturday,Yes,No,12.0
21115,21115,2019-07-20 22:00,20,일시불 LG 울트라HD TV 65UK6800HNC,1,1690000,30516000,19,Saturday,Yes,No,12.0
21116,21116,2019-07-20 22:00,20,무이자 LG 울트라HD TV 65UK6800HNC,1,1920000,21711000,12,Saturday,Yes,No,12.0
21117,21117,2019-07-20 22:00,20,일시불 LG 울트라HD TV 70UK7400KNA,1,2400000,0,0,Saturday,Yes,No,12.0
21118,21118,2019-07-20 22:00,20,무이자 LG 울트라HD TV 70UK7400KNA,1,2690000,0,0,Saturday,Yes,No,12.0
21119,21119,2019-07-20 22:00,20,일시불 LG 울트라HD TV 75UK6200KNB,1,2700000,18316000,7,Saturday,Yes,No,12.0
21120,21120,2019-07-20 22:00,20,무이자 LG 울트라HD TV 75UK6200KNB,1,2990000,0,0,Saturday,Yes,No,12.0
21121,21121,2019-07-20 22:20,20,일시불 LG전자 매직스페이스 냉장고,1,1359000,7326000,6,Saturday,Yes,No,0.0
21122,21122,2019-07-20 22:20,20,무이자 LG전자 매직스페이스 냉장고,1,1499000,28211000,19,Saturday,Yes,No,0.0
21123,21123,2019-07-20 22:40,20,일시불 LG전자 매직스페이스 냉장고,1,1359000,29179000,22,Saturday,Yes,No,0.0
21124,21124,2019-07-20 22:40,20,무이자 LG전자 매직스페이스 냉장고,1,1499000,20234000,14,Saturday,Yes,No,0.0
21125,21125,2019-07-20 23:00,20,일시불 LG전자 매직스페이스 냉장고,1,1359000,62000000,46,Saturday,Yes,No,0.0
21126,21126,2019-07-20 23:00,20,무이자 LG전자 매직스페이스 냉장고,1,1499000,64376000,43,Saturday,Yes,No,0.0
21127,21127,2019-07-20 23:20,20,카파 드로즈 패키지 10종(3차),5,59000,10496000,178,Saturday,Yes,No,0.0
21128,21128,2019-07-20 23:20,20,카파 트렁크 패키지 7종,5,59000,3328000,57,Saturday,Yes,No,0.0
21129,21129,2019-07-20 23:20,20,카파 런닝 패키지 7종,5,59000,1699000,29,Saturday,Yes,No,0.0
21130,21130,2019-07-20 23:40,20,카파 드로즈 패키지 10종(3차),5,59000,21087000,358,Saturday,Yes,No,0.0
21131,21131,2019-07-20 23:40,20,카파 트렁크 패키지 7종,5,59000,8685000,148,Saturday,Yes,No,0.0
21132,21132,2019-07-20 23:40,20,카파 런닝 패키지 7종,5,59000,5193000,89,Saturday,Yes,No,0.0
21133,21133,2019-07-21 0:00,20,카파 드로즈 패키지 10종(3차),5,59000,16341000,277,Sunday,Yes,No,0.0
21134,21134,2019-07-21 0:00,20,카파 트렁크 패키지 7종,5,59000,4252000,73,Sunday,Yes,No,0.0
21135,21135,2019-07-21 0:00,20,카파 런닝 패키지 7종,5,59000,4731000,81,Sunday,Yes,No,0.0
21136,21136,2019-07-21 0:20,20,[가이거] 블랙 에디션 다이아몬드 워치(여성용),8,178000,5494000,31,Sunday,Yes,No,0.0
21137,21137,2019-07-21 0:20,20,[가이거] 블랙 에디션 다이아몬드 워치(남성용),8,178000,5023000,29,Sunday,Yes,No,0.0
21138,21138,2019-07-21 0:40,20,[가이거] 블랙 에디션 다이아몬드 워치(여성용),8,178000,27852000,157,Sunday,Yes,No,0.0
21139,21139,2019-07-21 0:40,20,[가이거] 블랙 에디션 다이아몬드 워치(남성용),8,178000,14985000,85,Sunday,Yes,No,0.0
21140,21140,2019-07-21 1:00,20,[가이거] 블랙 에디션 다이아몬드 워치(여성용),8,178000,41216000,232,Sunday,Yes,No,0.0
21141,21141,2019-07-21 1:00,20,[가이거] 블랙 에디션 다이아몬드 워치(남성용),8,178000,16807000,95,Sunday,Yes,No,0.0
21142,21142,2019-07-21 1:20,20,영광 生 모시떡 100개!!(동부기피70개+검정깨30개),3,30900,16520000,535,Sunday,Yes,No,0.0
21143,21143,2019-07-21 1:20,20,영광 生 모시떡 90개+찰보리식혜(동부기피70개+검정깨20개),3,30900,1584000,52,Sunday,Yes,No,0.0
21144,21144,2019-07-21 1:40,20,영광 生 모시떡 100개!!(동부기피70개+검정깨30개),3,30900,23065000,747,Sunday,Yes,No,0.0
21145,21145,2019-07-21 1:40,20,영광 生 모시떡 90개+찰보리식혜(동부기피70개+검정깨20개),3,30900,3865000,126,Sunday,Yes,No,0.0
21146,21146,2019-07-21 6:00,20,코몽트 남성 프린트티셔츠8종,6,39900,13554000,340,Sunday,Yes,No,0.0
21147,21147,2019-07-21 6:20,20,코몽트 남성 프린트티셔츠8종,6,39900,29440000,738,Sunday,Yes,No,0.0
21148,21148,2019-07-21 6:40,20,코몽트 남성 프린트티셔츠8종,6,39900,47537000,1192,Sunday,Yes,No,0.0
21149,21149,2019-07-21 7:00,20,닥터 슈퍼 루테인,2,59900,20631000,345,Sunday,Yes,No,0.0
21150,21150,2019-07-21 7:20,20,닥터 슈퍼 루테인,2,59900,38578000,645,Sunday,Yes,No,0.0
21151,21151,2019-07-21 7:40,20,닥터 슈퍼 루테인,2,59900,45227000,756,Sunday,Yes,No,0.0
21152,21152,2019-07-21 8:00,20,초특가  파뷔에 팬지 대형 후라이팬 세트,9,59800,31795000,532,Sunday,Yes,No,0.0
21153,21153,2019-07-21 8:20,20,초특가  파뷔에 팬지 대형 후라이팬 세트,9,59800,59834000,1001,Sunday,Yes,No,0.0
21154,21154,2019-07-21 8:40,20,초특가  파뷔에 팬지 대형 후라이팬 세트,9,59800,68054000,1139,Sunday,Yes,No,0.0
21155,21155,2019-07-21 9:00,20,마르엘라로사티 쿨썸머 데님 3종,6,49900,19546000,392,Sunday,Yes,No,0.0
21156,21156,2019-07-21 9:20,20,마르엘라로사티 쿨썸머 데님 3종,6,49900,33655000,675,Sunday,Yes,No,0.0
21157,21157,2019-07-21 9:40,20,마르엘라로사티 쿨썸머 데님 3종,6,49900,42616000,855,Sunday,Yes,No,0.0
21158,21158,2019-07-21 10:00,20,라라쎄 쉬폰 롤업재킷 2종 세트,6,59800,26436000,443,Sunday,Yes,No,0.0
21159,21159,2019-07-21 10:20,20,라라쎄 쉬폰 롤업재킷 2종 세트,6,59800,40448000,677,Sunday,Yes,No,0.0
21160,21160,2019-07-21 10:40,20,라라쎄 쉬폰 롤업재킷 2종 세트,6,59800,71096000,1189,Sunday,Yes,No,0.0
21161,21161,2019-07-21 11:00,20,오가닉뷰티 쿨 번아웃 레이스 란쥬세트,5,89900,31022000,346,Sunday,Yes,No,0.0
21162,21162,2019-07-21 11:20,20,오가닉뷰티 쿨 번아웃 레이스 란쥬세트,5,89900,44507000,496,Sunday,Yes,No,0.0
21163,21163,2019-07-21 11:40,20,오가닉뷰티 쿨 번아웃 레이스 란쥬세트,5,89900,48227000,537,Sunday,Yes,No,0.0
21164,21164,2019-07-21 12:00,20,보몽드 엘사 자수 쿨 시어서커 침구세트 SS,10,59900,2461000,42,Sunday,Yes,No,0.0
21165,21165,2019-07-21 12:00,20,보몽드 엘사 자수 쿨 시어서커 침구세트 Q,10,69900,3630000,52,Sunday,Yes,No,0.0
21166,21166,2019-07-21 12:00,20,보몽드 엘사 자수 쿨 시어서커 침구세트 K,10,79900,5292000,67,Sunday,Yes,No,0.0
21167,21167,2019-07-21 12:00,20,보몽드 엘사 자수 쿨 시어서커 침구세트 SK(슈퍼킹),10,89900,5387000,60,Sunday,Yes,No,0.0
21168,21168,2019-07-21 12:20,20,보몽드 엘사 자수 쿨 시어서커 침구세트 SS,10,59900,9773000,164,Sunday,Yes,No,0.0
21169,21169,2019-07-21 12:20,20,보몽드 엘사 자수 쿨 시어서커 침구세트 Q,10,69900,13961000,200,Sunday,Yes,No,0.0
21170,21170,2019-07-21 12:20,20,보몽드 엘사 자수 쿨 시어서커 침구세트 K,10,79900,9931000,125,Sunday,Yes,No,0.0
21171,21171,2019-07-21 12:20,20,보몽드 엘사 자수 쿨 시어서커 침구세트 SK(슈퍼킹),10,89900,9988000,112,Sunday,Yes,No,0.0
21172,21172,2019-07-21 12:40,20,보몽드 엘사 자수 쿨 시어서커 침구세트 SS,10,59900,11015000,184,Sunday,Yes,No,0.0
21173,21173,2019-07-21 12:40,20,보몽드 엘사 자수 쿨 시어서커 침구세트 Q,10,69900,13327000,191,Sunday,Yes,No,0.0
21174,21174,2019-07-21 12:40,20,보몽드 엘사 자수 쿨 시어서커 침구세트 K,10,79900,8556000,108,Sunday,Yes,No,0.0
21175,21175,2019-07-21 12:40,20,보몽드 엘사 자수 쿨 시어서커 침구세트 SK(슈퍼킹),10,89900,16769000,187,Sunday,Yes,No,0.0
21176,21176,2019-07-21 13:00,20,레노마 우/양산 2종세트,8,54900,23183000,423,Sunday,Yes,No,0.0
21177,21177,2019-07-21 13:20,20,레노마 우/양산 2종세트,8,54900,48639000,886,Sunday,Yes,No,0.0
21178,21178,2019-07-21 13:40,20,레노마 우/양산 2종세트,8,54900,50350000,918,Sunday,Yes,No,0.0
21179,21179,2019-07-21 14:00,20,일시불 올리고 가스와이드그릴  프리미엄형,9,119000,18656000,157,Sunday,Yes,No,0.0
21180,21180,2019-07-21 14:00,20,무이자 올리고 가스와이드그릴레인지 프리미엄형,9,129000,5922000,46,Sunday,Yes,No,0.0
21181,21181,2019-07-21 14:20,20,일시불 올리고 가스와이드그릴  프리미엄형,9,119000,36659000,309,Sunday,Yes,No,0.0
21182,21182,2019-07-21 14:20,20,무이자 올리고 가스와이드그릴레인지 프리미엄형,9,129000,19249000,150,Sunday,Yes,No,0.0
21183,21183,2019-07-21 14:40,20,일시불 올리고 가스와이드그릴  프리미엄형,9,119000,62931000,529,Sunday,Yes,No,0.0
21184,21184,2019-07-21 14:40,20,무이자 올리고 가스와이드그릴레인지 프리미엄형,9,129000,29139000,226,Sunday,Yes,No,0.0
21185,21185,2019-07-21 15:00,20,한일 대용량 스텐 분쇄믹서기,9,109800,32797000,299,Sunday,Yes,No,0.0
21186,21186,2019-07-21 15:20,20,한일 대용량 스텐 분쇄믹서기,9,109800,68567000,625,Sunday,Yes,No,0.0
21187,21187,2019-07-21 15:40,20,한일 대용량 스텐 분쇄믹서기,9,109800,88659000,808,Sunday,Yes,No,0.0
21188,21188,2019-07-21 16:00,20,비버리힐스폴로클럽 남성기초세트(플라센타아이크림+선크림),7,39800,33512000,843,Sunday,Yes,No,0.0
21189,21189,2019-07-21 16:20,20,비버리힐스폴로클럽 남성기초세트(플라센타아이크림+선크림),7,39800,51238000,1288,Sunday,Yes,No,0.0
21190,21190,2019-07-21 16:40,20,비버리힐스폴로클럽 남성기초세트(플라센타아이크림+선크림),7,39800,76445000,1921,Sunday,Yes,No,0.0
21191,21191,2019-07-21 17:00,20,AAB의 소곱창전골 800g x 8팩,3,55900,37382000,669,Sunday,Yes,No,0.0
21192,21192,2019-07-21 17:20,20,AAB의 소곱창전골 800g x 8팩,3,55900,48128000,861,Sunday,Yes,No,0.0
21193,21193,2019-07-21 17:40,20,AAB의 소곱창전골 800g x 8팩,3,55900,58254000,1043,Sunday,Yes,No,0.0
21194,21194,2019-07-21 18:00,20,옛날 그 쥐포 110장 (11팩),3,32900,41091000,1249,Sunday,Yes,No,0.0
21195,21195,2019-07-21 18:20,20,옛날 그 쥐포 110장 (11팩),3,32900,54922000,1670,Sunday,Yes,No,0.0
21196,21196,2019-07-21 18:40,20,옛날 그 쥐포 110장 (11팩),3,32900,55943000,1701,Sunday,Yes,No,0.0
21197,21197,2019-07-21 19:00,20,헤드 파이로라이트 드로즈 10종 패키지,5,69000,16762000,243,Sunday,Yes,No,0.0
21198,21198,2019-07-21 19:00,20,헤드 파이로라이트 트렁크 8종 패키지,5,69000,4323000,63,Sunday,Yes,No,0.0
21199,21199,2019-07-21 19:20,20,헤드 파이로라이트 드로즈 10종 패키지,5,69000,32695000,474,Sunday,Yes,No,0.0
21200,21200,2019-07-21 19:20,20,헤드 파이로라이트 트렁크 8종 패키지,5,69000,12442000,181,Sunday,Yes,No,0.0
21201,21201,2019-07-21 19:40,20,헤드 파이로라이트 드로즈 10종 패키지,5,69000,64088000,929,Sunday,Yes,No,0.0
21202,21202,2019-07-21 19:40,20,헤드 파이로라이트 트렁크 8종 패키지,5,69000,17422000,253,Sunday,Yes,No,0.0
21203,21203,2019-07-21 20:00,20,청정수산 완도활전복 35미,3,59900,24725000,413,Sunday,Yes,No,0.0
21204,21204,2019-07-21 20:20,20,청정수산 완도활전복 35미,3,59900,31924000,533,Sunday,Yes,No,0.0
21205,21205,2019-07-21 20:40,20,청정수산 완도활전복 35미,3,59900,50576000,845,Sunday,Yes,No,0.0
21206,21206,2019-07-21 21:00,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,0,548000,6356000,12,Sunday,Yes,No,0.0
21207,21207,2019-07-21 21:00,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,0,598000,8658000,15,Sunday,Yes,No,0.0
21208,21208,2019-07-21 21:00,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,0,648000,11246000,18,Sunday,Yes,No,0.0
21209,21209,2019-07-21 21:20,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,0,548000,23702000,44,Sunday,Yes,No,0.0
21210,21210,2019-07-21 21:20,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,0,598000,24155000,41,Sunday,Yes,No,0.0
21211,21211,2019-07-21 21:20,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,0,648000,22431000,35,Sunday,Yes,No,0.0
21212,21212,2019-07-21 21:40,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,0,548000,25282000,47,Sunday,Yes,No,0.0
21213,21213,2019-07-21 21:40,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,0,598000,20711000,35,Sunday,Yes,No,0.0
21214,21214,2019-07-21 21:40,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,0,648000,39225000,61,Sunday,Yes,No,0.0
21215,21215,2019-07-21 22:00,30,마르엘라로사티 나파 휘메일 풀스킨 밍크하프코트 1종,6,1690000,18348000,11,Sunday,Yes,No,12.0
21216,21216,2019-07-21 22:30,30,마르엘라로사티 나파 휘메일 풀스킨 밍크하프코트 1종,6,1690000,69892000,42,Sunday,Yes,No,12.0
21217,21217,2019-07-21 23:00,20,일시불 LG 울트라HD TV 55UK6800HNC,1,1200000,5437000,5,Sunday,Yes,No,12.0
21218,21218,2019-07-21 23:00,20,무이자 LG 울트라HD TV 55UK6800HNC,1,1330000,0,0,Sunday,Yes,No,12.0
21219,21219,2019-07-21 23:00,20,일시불 LG 울트라HD TV 65UK6800HNC,1,1690000,7655000,5,Sunday,Yes,No,12.0
21220,21220,2019-07-21 23:00,20,무이자 LG 울트라HD TV 65UK6800HNC,1,1920000,4373000,3,Sunday,Yes,No,12.0
21221,21221,2019-07-21 23:00,20,일시불 LG 울트라HD TV 70UK7400KNA,1,2400000,0,0,Sunday,Yes,No,12.0
21222,21222,2019-07-21 23:00,20,무이자 LG 울트라HD TV 70UK7400KNA,1,2690000,0,0,Sunday,Yes,No,12.0
21223,21223,2019-07-21 23:00,20,일시불 LG 울트라HD TV 75UK6200KNB,1,2700000,6139000,3,Sunday,Yes,No,12.0
21224,21224,2019-07-21 23:00,20,무이자 LG 울트라HD TV 75UK6200KNB,1,2990000,6795000,3,Sunday,Yes,No,12.0
21225,21225,2019-07-21 23:20,20,일시불 LG 울트라HD TV 55UK6800HNC,1,1200000,5437000,5,Sunday,Yes,No,12.0
21226,21226,2019-07-21 23:20,20,무이자 LG 울트라HD TV 55UK6800HNC,1,1330000,0,0,Sunday,Yes,No,12.0
21227,21227,2019-07-21 23:20,20,일시불 LG 울트라HD TV 65UK6800HNC,1,1690000,11480000,7,Sunday,Yes,No,12.0
21228,21228,2019-07-21 23:20,20,무이자 LG 울트라HD TV 65UK6800HNC,1,1920000,8696000,5,Sunday,Yes,No,12.0
21229,21229,2019-07-21 23:20,20,일시불 LG 울트라HD TV 70UK7400KNA,1,2400000,0,0,Sunday,Yes,No,12.0
21230,21230,2019-07-21 23:20,20,무이자 LG 울트라HD TV 70UK7400KNA,1,2690000,0,0,Sunday,Yes,No,12.0
21231,21231,2019-07-21 23:20,20,일시불 LG 울트라HD TV 75UK6200KNB,1,2700000,0,0,Sunday,Yes,No,12.0
21232,21232,2019-07-21 23:20,20,무이자 LG 울트라HD TV 75UK6200KNB,1,2990000,6818000,3,Sunday,Yes,No,12.0
21233,21233,2019-07-21 23:40,20,일시불 LG 울트라HD TV 55UK6800HNC,1,1200000,10824000,10,Sunday,Yes,No,12.0
21234,21234,2019-07-21 23:40,20,무이자 LG 울트라HD TV 55UK6800HNC,1,1330000,3038000,3,Sunday,Yes,No,12.0
21235,21235,2019-07-21 23:40,20,일시불 LG 울트라HD TV 65UK6800HNC,1,1690000,22888000,14,Sunday,Yes,No,12.0
21236,21236,2019-07-21 23:40,20,무이자 LG 울트라HD TV 65UK6800HNC,1,1920000,4396000,3,Sunday,Yes,No,12.0
21237,21237,2019-07-21 23:40,20,일시불 LG 울트라HD TV 70UK7400KNA,1,2400000,0,0,Sunday,Yes,No,12.0
21238,21238,2019-07-21 23:40,20,무이자 LG 울트라HD TV 70UK7400KNA,1,2690000,6116000,3,Sunday,Yes,No,12.0
21239,21239,2019-07-21 23:40,20,일시불 LG 울트라HD TV 75UK6200KNB,1,2700000,6139000,3,Sunday,Yes,No,12.0
21240,21240,2019-07-21 23:40,20,무이자 LG 울트라HD TV 75UK6200KNB,1,2990000,6795000,3,Sunday,Yes,No,12.0
21241,21241,2019-07-22 0:00,20,리복 스피드윅 에어리라이트 브라 & 숏츠 패키지,5,139000,10644000,77,Monday,No,No,0.0
21242,21242,2019-07-22 0:20,20,리복 스피드윅 에어리라이트 브라 & 숏츠 패키지,5,139000,17315000,125,Monday,No,No,0.0
21243,21243,2019-07-22 0:40,20,리복 스피드윅 에어리라이트 브라 & 숏츠 패키지,5,139000,33442000,241,Monday,No,No,0.0
21244,21244,2019-07-22 1:00,20,알렉스하운드 썸머 기능성 멀티웨어 6종,6,39800,10236000,258,Monday,No,No,0.0
21245,21245,2019-07-22 1:20,20,알렉스하운드 썸머 기능성 멀티웨어 6종,6,39800,10860000,273,Monday,No,No,0.0
21246,21246,2019-07-22 1:40,20,알렉스하운드 썸머 기능성 멀티웨어 6종,6,39800,12679000,319,Monday,No,No,0.0
21247,21247,2019-07-22 6:00,20,키친아트 스텐밀폐용기 세트,9,79900,9962000,125,Monday,No,No,0.0
21248,21248,2019-07-22 6:20,20,키친아트 스텐밀폐용기 세트,9,79900,9921000,125,Monday,No,No,0.0
21249,21249,2019-07-22 6:40,20,키친아트 스텐밀폐용기 세트,9,79900,19192000,241,Monday,No,No,0.0
21250,21250,2019-07-22 7:00,20,도스문도스 카이만 엠보 소가죽 핸드백 1종(역시즌),8,79000,9173000,117,Monday,No,No,0.0
21251,21251,2019-07-22 7:20,20,도스문도스 카이만 엠보 소가죽 핸드백 1종(역시즌),8,79000,29488000,374,Monday,No,No,0.0
21252,21252,2019-07-22 7:40,20,도스문도스 카이만 엠보 소가죽 핸드백 1종(역시즌),8,79000,35004000,444,Monday,No,No,0.0
21253,21253,2019-07-22 8:00,30,바바코코 젤네일스트립 SET,7,59800,22050000,369,Monday,No,No,0.0
21254,21254,2019-07-22 8:30,30,바바코코 젤네일스트립 SET,7,59800,49213000,823,Monday,No,No,0.0
21255,21255,2019-07-22 9:00,20,마르엘라로사티 휘메일 풀스킨 밍크 후드코트,6,1590000,28662000,19,Monday,No,No,12.0
21256,21256,2019-07-22 9:20,20,마르엘라로사티 휘메일 풀스킨 밍크 후드코트,6,1590000,54076000,35,Monday,No,No,12.0
