,방송일시,노출(분),상품명,상품군,판매단가,취급액,판매수량,요일,휴일,공휴일,New판매단가,남여,무이자/일시불,최저기온,최고기온,평균기온,강수량,미세먼지농도,소비자물가지수,시각,시각인덱스,New상품명,공휴일 여부,휴일 여부,New요일
35897,2019-12-15 13:00,10,대동모피 패션밍크 후드 롱코트 (19FW),6,690000,30798000,45,Sunday,Yes,No,12,2,2,-1.5,12.4,4.7,0.0,28,105.12,13:00:00,78,119,0,1,6
28863,2019-10-03 23:00,20,남영비비안 로즈버드 머스트해브 브라패키지,5,79900,23475000,294,Thursday,No,Yes,0,2,2,18.7,26.3,22.0,28.9,20,105.46,23:00:00,138,65,1,0,3
34487,2019-12-02 0:00,20,무이자 선일금고 이볼브 시리즈 EV-040,4,490000,3366000,7,Monday,No,No,12,2,0,0.2,6.8,3.6,0.2,20,105.12,0:00:00,0,0,0,0,0
22032,2019-07-29 16:00,20,청정수산 완도활전복 35미,3,59900,19131000,320,Monday,No,No,0,2,2,24.3,32.1,27.8,0.1,15,104.56,16:00:00,96,0,0,0,0
10989,2019-04-18 11:00,20,삭루츠 크로스바디백(TQ12),8,44000,8339000,190,Thursday,No,No,4,2,2,8.4,21.6,15.3,0.0,30,104.87,11:00:00,66,0,0,0,3
15697,2019-05-29 19:50,10,에버라스트 드로즈 10+4종,5,39900,33811000,848,Wednesday,No,No,0,2,2,11.1,27.4,19.7,0.0,33,105.05,19:50:00,119,6,0,0,2
8589,2019-03-29 0:20,20,테이트 여성 SS 트렌치재킷,6,69900,19960000,286,Friday,No,No,0,1,2,5.0,17.0,10.6,0.0,33,104.49,0:20:00,2,0,0,0,4
26075,2019-09-07 14:00,10,에버라스트 드로즈 10+4종,5,39900,9720000,244,Saturday,Yes,No,0,2,2,22.6,29.1,25.8,12.3,20,105.2,14:00:00,84,6,0,1,5
7441,2019-03-17 14:20,20,푸마 드라이셀 브라탑 4종세트(끈형),5,69000,5750000,84,Sunday,Yes,No,0,2,2,1.1,13.1,6.6,0.0,30,104.49,14:20:00,86,66,0,1,6
20933,2019-07-19 11:40,20,AAD 남성 소가죽 구름 샌들,8,29000,12836000,443,Friday,No,No,0,2,2,22.1,28.5,25.2,13.9,22,104.56,11:40:00,70,68,0,0,4
20729,2019-07-17 19:00,30,무이자 하우홈 초고속 진공쿠킹블렌더,9,209000,9098000,44,Wednesday,No,No,0,2,0,20.7,28.8,24.4,3.7,26,104.56,19:00:00,114,0,0,0,2
2977,2019-02-02 7:00,20,레이프릴 골드라벨 무빙 란쥬,5,69900,9359000,134,Saturday,Yes,No,0,2,2,-4.8,8.5,2.1,0.0,46,104.69,7:00:00,42,0,0,1,5
15780,2019-05-30 18:40,20,국내산 손질갑오징어 8팩,3,49900,52946000,1062,Thursday,No,No,0,2,2,12.7,27.6,20.5,0.1,34,105.05,18:40:00,112,98,0,0,3
1263,2019-01-14 22:00,20,일시불 LG 통돌이 세탁기,1,439000,21325000,49,Monday,No,No,0,2,1,-4.1,7.5,1.0,0.0,98,104.24,22:00:00,132,10,0,0,0
16697,2019-06-08 11:40,20,레이프릴 풍기인견 복부 쉐이핑 거들팬티 10종,5,59900,42771000,715,Saturday,Yes,No,0,2,2,15.5,25.5,20.1,0.1,22,104.88,11:40:00,70,0,0,1,5
4600,2019-02-18 0:00,20,크로커다일 풀커버 레이스 브라팬티 4세트,5,79900,10592000,133,Monday,No,No,0,2,2,-4.4,7.5,2.2,0.1,29,104.69,0:00:00,0,65,0,0,0
4773,2019-02-19 18:20,20,무이자  린나이 자동불꽃조절 가스레인지 2구,9,219000,6413000,30,Tuesday,No,No,0,2,0,0.6,5.7,2.9,16.3,24,104.69,18:20:00,110,12,0,0,1
4232,2019-02-14 16:00,20,옛날 그 쥐포 110장 (11팩),3,32900,25424000,773,Thursday,No,No,0,2,2,-3.7,6.5,0.6,0.1,33,104.69,16:00:00,96,61,0,0,3
28163,2019-09-27 10:40,20,깐깐송도순 포기김치 10kg,3,38900,42296000,1088,Friday,No,No,0,2,2,16.8,26.9,21.4,1.5,26,105.2,10:40:00,64,50,0,0,4
5333,2019-02-25 0:40,20,마리노블 밍크 퍼 베스트,6,269000,22026000,82,Monday,No,No,0,2,2,0.8,12.8,6.0,0.0,50,104.69,0:40:00,4,84,0,0,0
16562,2019-06-07 9:00,20,월드컵 남성 러닝화+슬리퍼,8,29800,18205000,611,Friday,No,No,0,2,2,16.6,21.2,18.6,24.2,16,104.88,9:00:00,54,95,0,0,4
34243,2019-11-29 16:00,20,(싱글+싱글)일월 품안애 온수매트,4,198000,2507000,13,Friday,No,No,0,2,2,-1.2,9.9,3.4,0.0,23,104.87,16:00:00,96,15,0,0,4
24054,2019-08-17 21:20,20,일시불 LG 울트라HD TV 55UK6800HNC,1,1200000,5647000,5,Saturday,Yes,No,12,2,1,22.0,31.0,26.2,2.1,28,104.81,21:20:00,128,1,0,1,5
5918,2019-03-02 23:40,20,몬테밀라노 컴포트앤핏 브라팬티 5+5세트,5,99000,29875000,302,Saturday,Yes,No,0,2,2,-0.8,14.6,6.9,0.0,78,104.49,23:40:00,142,65,0,1,5
2865,2019-01-31 21:40,20,일시불 삼성 UHD TV UN55NU7010FXKR,1,1000000,14562000,15,Thursday,No,No,12,2,1,-3.8,4.7,0.3,4.9,46,104.24,21:40:00,130,1,0,0,3
29757,2019-10-12 13:20,20,코치 베네트 사첼백,8,198000,7292000,37,Saturday,Yes,No,0,2,2,13.5,23.4,18.0,0.0,25,105.46,13:20:00,80,56,0,1,5
17579,2019-06-16 15:40,20,아키 풀커버 라이크라 레이스 패키지(106차)(랜덤2세트추가),5,89900,103885000,1156,Sunday,Yes,No,0,2,2,15.2,26.1,20.2,0.1,21,104.88,15:40:00,94,0,0,1,6
376,2019-01-05 13:40,20,에코라믹 통주물 스톤 냄비세트,9,60900,69434000,1141,Saturday,Yes,No,0,2,2,-4.6,5.3,0.2,0.0,47,104.24,13:40:00,82,24,0,1,5
6165,2019-03-05 9:20,20,푸마 드라이셀 쉐이핑 레깅스 3종,5,59000,19982000,339,Tuesday,No,No,0,2,2,1.2,14.4,8.2,0.0,120,104.49,9:20:00,56,62,0,0,1
31181,2019-10-27 10:30,30,코치 뉴 베네트 크로스백,8,199000,35048000,177,Sunday,Yes,No,0,2,2,5.4,17.4,10.7,0.0,30,105.46,10:30:00,63,28,0,1,6
16776,2019-06-09 9:00,20,무이자 LG 통돌이 세탁기,1,489000,15170000,32,Sunday,Yes,No,0,2,0,16.1,25.0,19.7,1.5,22,104.88,9:00:00,54,10,0,1,6
2118,2019-01-23 13:30,30,에버홈 직화그릴,9,69800,32961000,473,Wednesday,No,No,0,2,2,-2.2,9.6,3.1,0.0,58,104.24,13:30:00,81,0,0,0,2
36672,2019-12-23 23:20,20,(무)장수 클래식 흙카우치,0,1690000,0,0,Monday,No,No,12,2,2,-1.0,8.7,3.8,0.7,35,105.12,23:20:00,140,0,0,0,0
25170,2019-08-29 7:30,30,일시불 하우홈 초고속 진공쿠킹블렌더,9,199000,44851000,226,Thursday,No,No,0,2,1,19.9,25.7,22.4,4.2,24,104.81,7:30:00,45,0,0,0,3
14395,2019-05-17 14:30,30,아키 라이크라 노와이어 브라 컬렉션(뉴아키 23차),5,99900,82900000,830,Friday,No,No,0,2,2,15.0,27.3,21.3,1.7,37,105.05,14:30:00,87,65,0,0,4
11700,2019-04-24 19:00,20,뱅뱅 남성 아웃도어 팬츠3종(2019 S/S),6,69900,9651000,139,Wednesday,No,No,0,0,2,14.2,22.0,17.3,6.9,27,104.87,19:00:00,114,42,0,0,2
29584,2019-10-10 17:40,20,유귀열의 The귀한 소한마리찜 7팩+무료체험1팩,3,60900,39269000,645,Thursday,No,No,0,2,2,8.6,21.6,14.9,0.0,21,105.46,17:40:00,106,0,0,0,3
21266,2019-07-22 12:20,20,에펨 남성 소가죽 체인지 샌들,8,29800,18028000,605,Monday,No,No,0,2,2,23.2,31.6,27.0,0.3,27,104.56,12:20:00,74,68,0,0,0
15024,2019-05-23 11:40,20,[안드레아바나]리얼카이만 악어 토트백,8,398000,19839000,50,Thursday,No,No,0,2,2,12.8,29.0,20.9,0.0,50,105.05,11:40:00,70,30,0,0,3
14289,2019-05-16 18:00,20,피시원 국내산 손질꽃게 7팩,3,59900,32706000,547,Thursday,No,No,0,2,2,14.6,28.9,21.4,0.0,43,105.05,18:00:00,108,104,0,0,3
18632,2019-06-28 0:40,20,삭루츠 크로스바디백(TQ11),8,52000,15765000,304,Friday,No,No,5,2,2,20.7,28.1,23.6,0.8,24,104.88,0:40:00,4,0,0,0,4
26687,2019-09-13 20:20,20,에트로 뉴컬러 숄더백  (1E552),8,318000,6037000,19,Friday,No,Yes,0,2,2,17.1,27.4,21.7,0.0,14,105.2,20:20:00,122,29,1,0,4
25551,2019-09-02 13:00,20,참존 탑뉴스 지이링클 기초세트,7,59000,29151000,495,Monday,No,No,0,2,2,19.1,25.1,21.6,11.4,20,105.2,13:00:00,78,0,0,0,0
1952,2019-01-21 22:20,20,무이자 삼성 UHD TV UN75NU7010FXKR,1,2880000,0,0,Monday,No,No,12,2,0,-5.5,6.2,0.5,0.0,29,104.24,22:20:00,134,1,0,0,0
13805,2019-05-12 20:20,20,일시불 LG 울트라HD TV 65UK6800HNC,1,1700000,0,0,Sunday,Yes,Yes,12,2,1,11.1,26.0,18.4,0.0,36,105.05,20:20:00,122,1,1,1,6
27958,2019-09-25 1:00,20,레코바 여성 퍼펙트 에디션(트레킹화+워킹화+슬립온),8,59900,4445000,75,Wednesday,No,No,0,2,2,12.6,24.8,18.4,0.0,24,105.2,1:00:00,6,100,0,0,2
31876,2019-11-04 0:00,20,라쉬반 프레쉬 에어 에디션 드로즈 패키지(+캐리어),5,119000,39120000,329,Monday,No,No,0,2,2,7.6,18.9,12.5,0.2,22,104.87,0:00:00,0,20,0,0,0
14633,2019-05-19 22:00,20,일시불 LG 울트라HD TV 75UK6200KNB,1,2800000,6513000,3,Sunday,Yes,No,12,2,1,16.9,22.6,19.5,7.2,17,105.05,22:00:00,132,1,0,1,6
25948,2019-09-06 12:40,20,코치 시그니처 켈시 사첼백,8,238000,6641000,28,Friday,No,No,0,2,2,22.1,28.9,25.4,2.9,17,105.2,12:40:00,76,56,0,0,4
36544,2019-12-22 14:00,20,푸마 시그니처 코튼 트렁크 9종,5,89000,11644000,131,Sunday,Yes,No,0,2,2,-1.1,9.0,3.0,0.1,39,105.12,14:00:00,84,19,0,1,6
10125,2019-04-10 23:20,20,(일)보루네오 유로탑 가죽 침대 슈퍼싱글,0,589000,4904000,9,Wednesday,No,No,0,2,2,4.5,9.9,7.2,8.5,15,104.87,23:20:00,140,5,0,0,2
17120,2019-06-12 12:00,20,무이자 쿠쿠 블랙스톤 전기밥솥 6인용,9,248000,6487000,27,Wednesday,No,No,0,2,0,14.3,25.9,19.7,0.0,22,104.88,12:00:00,72,59,0,0,2
35016,2019-12-07 13:20,20,푸마 웜셀 퍼치마레깅스 3종,5,59000,43972000,746,Saturday,Yes,No,0,2,2,-6.5,6.1,0.1,0.0,31,105.12,13:20:00,80,70,0,1,5
24887,2019-08-25 23:00,20,일시불 LG 통돌이 세탁기,1,439000,33004000,76,Sunday,Yes,No,0,2,1,18.9,28.7,23.2,1.2,19,104.81,23:00:00,138,10,0,1,6
14205,2019-05-15 20:20,20,(무)[보루네오] 피올레 천연소가죽 소파 4인용,0,1049000,12220000,12,Wednesday,No,No,0,2,2,14.3,27.3,20.3,0.0,42,105.05,20:20:00,122,8,0,0,2
21044,2019-07-20 10:30,30,프라다 더블지퍼 크로스백,8,790000,3285000,5,Saturday,Yes,No,12,2,2,23.2,27.1,24.8,56.5,14,104.56,10:30:00,63,28,0,1,5
20418,2019-07-14 23:00,20,무이자 LG 울트라HD TV 55UK6800HNC,1,1330000,9013000,7,Sunday,Yes,No,12,2,0,20.2,29.1,23.9,2.1,27,104.56,23:00:00,138,1,0,1,6
21117,2019-07-20 22:00,20,일시불 LG 울트라HD TV 70UK7400KNA,1,2400000,0,0,Saturday,Yes,No,12,2,1,23.2,27.1,24.8,56.5,14,104.56,22:00:00,132,1,0,1,5
34817,2019-12-05 7:20,20,"[광동제약] 석류 100, 총 5박스",2,69900,23771000,341,Thursday,No,No,0,2,2,-4.4,4.8,0.2,0.0,23,105.12,7:20:00,44,63,0,0,3
4622,2019-02-18 10:20,20,한일 대용량 스텐 분쇄믹서기,9,109800,23173000,212,Monday,No,No,0,2,2,-4.4,7.5,2.2,0.1,29,104.69,10:20:00,62,14,0,0,0
15450,2019-05-27 1:20,20,헤드 파이로라이트 드로즈 10종 패키지,5,69000,17713000,257,Monday,No,No,0,2,2,15.4,22.1,18.6,22.9,21,105.05,1:20:00,8,6,0,0,0
11086,2019-04-19 0:20,20,무이자 선일금고 이볼브 시리즈 EV-020,4,440000,0,0,Friday,No,No,12,2,0,9.5,17.6,12.8,0.0,33,104.87,0:20:00,2,0,0,0,4
1242,2019-01-14 17:40,20,소들녘 소 갈비탕,3,50900,60543000,1190,Monday,No,No,0,2,2,-4.1,7.5,1.0,0.0,98,104.24,17:40:00,106,82,0,0,0
7032,2019-03-13 14:00,20,뱅뱅 남성 봄 데님팬츠 3종,6,69900,5239000,75,Wednesday,No,No,0,0,2,-1.5,9.4,3.9,0.0,32,104.49,14:00:00,84,42,0,0,2
18259,2019-06-23 22:40,20,무이자 LG 울트라HD TV 55UK6800HNC,1,1330000,3014000,3,Sunday,Yes,No,12,2,0,16.4,27.3,21.6,0.3,17,104.88,22:40:00,136,1,0,1,6
14414,2019-05-17 20:00,20,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,0,548000,6359000,12,Friday,No,No,0,2,2,15.0,27.3,21.3,1.7,37,105.05,20:00:00,120,5,0,0,4
30724,2019-10-22 15:00,20,영광 生 모시떡 100개!!(동부기피70개+검정깨30개),3,30900,22416000,726,Tuesday,No,No,0,2,2,10.3,22.9,15.9,0.0,24,105.46,15:00:00,90,38,0,0,1
25189,2019-08-29 13:00,20,소들녘 소 갈비탕 10팩,3,50900,28735000,565,Thursday,No,No,0,2,2,19.9,25.7,22.4,4.2,24,104.81,13:00:00,78,82,0,0,3
25080,2019-08-28 1:20,20,레코바 여성 다이얼워킹화세트,8,39900,11491000,288,Wednesday,No,No,0,2,2,21.0,27.7,23.8,0.9,19,104.81,1:20:00,8,100,0,0,2
6556,2019-03-08 21:40,20,일시불 LG 울트라HD TV 70UK6800HNC,1,2700000,27516000,11,Friday,No,No,12,2,1,-1.3,14.5,6.1,0.0,36,104.49,21:40:00,130,1,0,0,4
5930,2019-03-03 6:20,20,파시노 이지앤퀵 빗살 뿌리펌,7,69900,13492000,194,Sunday,Yes,No,0,2,2,2.4,14.8,8.7,0.0,70,104.49,6:20:00,38,0,0,1,6
11587,2019-04-23 20:20,20,무이자 삼성 UHD TV UN55NU7050F,1,1080000,13056000,13,Tuesday,No,No,12,2,0,12.1,21.8,16.8,5.6,40,104.87,20:20:00,122,1,0,0,1
3366,2019-02-05 22:00,20,마리노블 밍크 롱코트,6,399000,20608000,52,Tuesday,No,Yes,0,2,2,-4.1,11.0,2.9,0.0,83,104.69,22:00:00,132,67,1,0,1
8920,2019-03-31 22:40,20,일시불 LG 울트라HD TV 65UK6800HNC,1,1700000,47528000,28,Sunday,Yes,No,12,2,1,2.3,9.2,5.4,0.2,31,104.49,22:40:00,136,1,0,1,6
15437,2019-05-26 23:00,20,남영비비안 로즈버드 시그니처 볼륨 보정 브라패키지,5,119900,18043000,151,Sunday,Yes,No,0,2,2,16.4,30.1,23.2,0.1,35,105.05,23:00:00,138,65,0,1,6
24352,2019-08-20 12:40,20,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),9,158000,7792000,50,Tuesday,No,No,0,2,0,21.7,30.9,26.0,0.2,28,104.81,12:40:00,76,4,0,0,1
27271,2019-09-18 21:40,20,무이자 LG 울트라HD TV 75UK7400KNA,1,3190000,0,0,Wednesday,No,No,12,2,0,15.4,27.9,21.0,0.0,24,105.2,21:40:00,130,1,0,0,2
31577,2019-10-31 20:40,20,(일)[보루네오] 피올레 천연소가죽 소파 4인용,0,899000,40655000,46,Thursday,No,No,0,2,2,6.1,20.7,13.3,0.0,59,105.46,20:40:00,124,8,0,0,3
1978,2019-01-22 6:40,20,보코 윈터 기모 풀코디 4종세트,6,39000,21746000,558,Tuesday,No,No,0,2,2,-3.2,9.0,2.6,0.0,52,104.24,6:40:00,40,0,0,0,1
30847,2019-10-23 14:00,20,테팔 에어포스 라이트 무선 청소기,4,119000,22438000,189,Wednesday,No,No,0,2,2,12.1,20.0,16.0,0.1,25,105.46,14:00:00,84,96,0,0,2
3257,2019-02-04 23:20,20,레이프릴 무빙 맥시풀커버 브라팬티(리뉴얼),5,59900,35306000,590,Monday,No,Yes,0,2,2,-1.5,6.8,2.5,0.0,68,104.69,23:20:00,140,65,1,0,0
25151,2019-08-28 22:40,20,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),9,168000,40695000,243,Wednesday,No,No,0,2,1,21.0,27.7,23.8,0.9,19,104.81,22:40:00,136,4,0,0,2
1166,2019-01-13 19:40,20,무이자 스위스밀리터리 에어프라이어,9,138000,78776000,571,Sunday,Yes,No,0,2,0,-3.2,8.2,1.3,0.0,70,104.24,19:40:00,118,21,0,1,6
7098,2019-03-14 0:00,30,헤비추얼 여성 트렌치 맥코트,6,49000,25055000,512,Thursday,No,No,0,1,2,-2.4,11.8,5.2,0.0,32,104.49,0:00:00,0,67,0,0,3
33033,2019-11-16 7:40,20,젠트웰 남성패딩재킷2종세트,6,79000,32763000,415,Saturday,Yes,No,0,0,2,5.1,17.1,10.3,0.2,32,104.87,7:40:00,46,44,0,1,5
34089,2019-11-27 22:40,20,(킹사이즈)일월 품안애 온수매트,4,168000,3911000,24,Wednesday,No,No,0,2,2,2.6,9.7,6.2,1.0,26,104.87,22:40:00,136,15,0,0,2
34388,2019-12-01 6:20,20,바로바로 무선청소기+필터 1개 추가,4,89000,14141000,159,Sunday,Yes,No,0,2,2,4.7,8.1,6.3,12.5,25,105.12,6:20:00,38,96,0,1,6
23187,2019-08-09 21:20,20,일시불 LG 울트라HD TV 65UK6800HNC,1,1690000,23656000,14,Friday,No,No,12,2,1,24.2,33.6,28.3,0.1,21,104.81,21:20:00,128,1,0,0,4
21921,2019-07-28 10:40,20,이동수골프 여성 썸머 밴딩팬츠 3종,6,39000,23571000,605,Sunday,Yes,No,0,1,2,25.0,29.9,26.9,10.9,17,104.56,10:40:00,64,86,0,1,6
22499,2019-08-03 11:00,20,코치 엠마 사첼백,8,238000,774000,4,Saturday,Yes,No,0,2,2,24.2,34.1,28.3,0.5,23,104.81,11:00:00,66,56,0,1,5
35072,2019-12-07 22:00,20,LG 울트라HD TV 75UM7900BNA,1,2840000,21198000,8,Saturday,Yes,No,12,2,2,-6.5,6.1,0.1,0.0,31,105.12,22:00:00,132,1,0,1,5
5075,2019-02-22 15:00,30,일시불 프로피쿡 에어프라이어,9,94000,12835000,137,Friday,No,No,9,2,1,-1.5,11.1,3.9,0.0,52,104.69,15:00:00,90,21,0,0,4
22529,2019-08-03 16:00,20,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),9,168000,6967000,42,Saturday,Yes,No,0,2,1,24.2,34.1,28.3,0.5,23,104.81,16:00:00,96,4,0,1,5
28631,2019-10-01 22:40,20,무이자 선일금고 이볼브 시리즈 EV-020,4,440000,3093000,8,Tuesday,No,No,12,2,0,18.4,24.9,21.5,9.4,32,105.46,22:40:00,136,0,0,0,1
11419,2019-04-22 7:20,20,[플로쥬] 트윙클 아일렛 스니커즈,8,39000,29257000,751,Monday,No,No,0,2,2,10.2,25.6,17.6,0.0,49,104.87,7:20:00,44,92,0,0,0
27842,2019-09-23 22:20,20,일시불  얼리젼 밀레 푸쉬풀 도어락,4,219000,34408000,158,Monday,No,No,0,2,1,14.4,22.5,18.1,0.4,15,105.2,22:20:00,134,0,0,0,0
27386,2019-09-19 23:40,20,무이자 LG 통돌이 세탁기,1,489000,18761000,39,Thursday,No,No,0,2,0,13.5,25.6,19.2,0.0,24,105.2,23:40:00,142,10,0,0,3
4063,2019-02-12 23:00,20,(일) 삼익가구 LED 제니비 서랍형 침대 K,0,599000,3115000,6,Tuesday,No,No,0,2,2,-6.0,6.0,0.1,0.0,45,104.69,23:00:00,138,3,0,0,1
7473,2019-03-17 21:40,20,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,0,648000,17640000,28,Sunday,Yes,No,0,2,2,1.1,13.1,6.6,0.0,30,104.49,21:40:00,130,5,0,1,6
30893,2019-10-23 23:20,20,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),7,39800,45548000,1145,Wednesday,No,No,0,2,2,12.1,20.0,16.0,0.1,25,105.46,23:20:00,140,87,0,0,2
37177,2019-12-29 21:00,20,푸마 코튼 언더탑 9종,5,89000,6599000,75,Sunday,Yes,No,0,2,2,-2.4,6.6,2.6,6.2,32,105.12,21:00:00,126,0,0,1,6
29692,2019-10-11 20:20,20,일시불 LG 통돌이 세탁기,1,439000,40901000,94,Friday,No,No,0,2,1,11.9,24.8,17.9,0.0,28,105.46,20:20:00,122,10,0,0,4
28836,2019-10-03 20:40,20,(더블+싱글)일월 순면 온열매트,4,148000,20081000,136,Thursday,No,Yes,0,2,2,18.7,26.3,22.0,28.9,20,105.46,20:40:00,124,69,1,0,3
15195,2019-05-24 22:40,20,무이자 에지리 스텐큐브 프라이팬,9,179000,58629000,328,Friday,No,No,0,2,0,14.0,31.6,22.9,0.0,62,105.05,22:40:00,136,41,0,0,4
26724,2019-09-14 7:20,20,CERINI by PAT 남성 어반 카라 티셔츠 4종(8월),6,49900,25361000,509,Saturday,Yes,Yes,0,0,2,17.4,27.5,22.3,0.1,15,105.2,7:20:00,44,46,1,1,5
22054,2019-07-29 21:40,20,라쉬반 뉴트로 에어 에디션 드로즈 패키지,5,119000,57694000,485,Monday,No,No,0,2,2,24.3,32.1,27.8,0.1,15,104.56,21:40:00,130,6,0,0,0
36055,2019-12-16 23:40,20,무이자 선일금고 이볼브 시리즈 EV-020,4,440000,0,0,Monday,No,No,12,2,0,1.0,14.1,7.1,0.0,28,105.12,23:40:00,142,0,0,0,0
27778,2019-09-23 11:00,20,AAB의 소곱창전골 800g x 8팩,3,55900,20790000,372,Monday,No,No,0,2,2,14.4,22.5,18.1,0.4,15,105.2,11:00:00,66,26,0,0,0
24975,2019-08-26 22:00,20,안동간고등어 20팩,3,30900,56676000,1835,Monday,No,No,0,2,2,19.0,30.0,24.3,0.1,21,104.81,22:00:00,132,17,0,0,0
24419,2019-08-21 0:20,20,NNF SS트레이닝 세트(8월),6,29000,35107000,1211,Wednesday,No,No,0,2,2,22.5,30.1,25.8,8.6,28,104.81,0:20:00,2,0,0,0,2
8403,2019-03-27 1:40,20,쿠미투니카 라이크라 보정 레이스멀티팬티,5,39900,12488000,313,Wednesday,No,No,0,2,2,4.8,19.9,12.8,0.1,52,104.49,1:40:00,10,0,0,0,2
10939,2019-04-17 22:40,20,K-SWISS 남성에어핏트랙수트,6,89000,46993000,529,Wednesday,No,No,0,0,2,8.7,23.0,15.5,0.5,34,104.87,22:40:00,136,0,0,0,2
29539,2019-10-10 6:30,30,"이경제의 레드비트 착즙 100%, 120포",2,99000,23346000,236,Thursday,No,No,0,2,2,8.6,21.6,14.9,0.0,21,105.46,6:30:00,39,0,0,0,3
34037,2019-11-27 12:40,20,일시불 쿠쿠전기밥솥 10인용 (QS),9,208000,8713000,42,Wednesday,No,No,0,2,1,2.6,9.7,6.2,1.0,26,104.87,12:40:00,76,59,0,0,2
20520,2019-07-15 22:00,20,(일)[보루네오] 피올레 천연소가죽 소파 3인용,0,699000,0,0,Monday,No,No,0,2,2,20.6,27.1,23.2,8.8,27,104.56,22:00:00,132,8,0,0,0
7660,2019-03-19 20:40,20,무이자 쿠쿠전기밥솥 10인용,9,218000,28161000,130,Tuesday,No,No,0,2,0,2.2,19.0,10.7,0.0,40,104.49,20:40:00,124,59,0,0,1
14643,2019-05-19 23:00,20,일시불 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2,1,2209000,27950000,13,Sunday,Yes,No,0,2,1,16.9,22.6,19.5,7.2,17,105.05,23:00:00,138,7,0,1,6
3727,2019-02-09 12:20,20,무이자 쿠첸 풀스텐 압력밥솥 10인용(A1),9,168000,11516000,69,Saturday,Yes,No,0,2,0,-4.2,1.7,-1.7,0.0,26,104.69,12:20:00,74,4,0,1,5
32689,2019-11-12 16:20,20,"유귀열의 The귀한 소한마리세트 8팩(찜+탕),무료체험1팩포함",3,60900,13059000,215,Tuesday,No,No,0,2,2,4.8,16.6,9.7,0.0,29,104.87,16:20:00,98,0,0,0,1
30316,2019-10-18 13:40,20,국내제조 벨라홈 논슬립 옷걸이 세트,4,29800,39547000,1328,Friday,No,No,0,2,2,11.0,19.5,15.3,3.8,19,105.46,13:40:00,82,109,0,0,4
19275,2019-07-04 10:00,20,초특가  파뷔에 팬지 대형 후라이팬 세트,9,59800,22655000,379,Thursday,No,No,0,2,2,18.4,31.2,24.4,0.0,27,104.56,10:00:00,60,52,0,0,3
7176,2019-03-14 21:20,20,(일) 삼익가구 LED 제니비 서랍형 침대 K,0,599000,6178000,11,Thursday,No,No,0,2,2,-2.4,11.8,5.2,0.0,32,104.49,21:20:00,128,3,0,0,3
8797,2019-03-30 23:00,20,무이자 LG전자 매직스페이스 냉장고,1,1549000,30171000,20,Saturday,Yes,No,0,2,0,3.7,12.2,7.2,3.0,27,104.49,23:00:00,138,9,0,1,5
4121,2019-02-13 12:40,20,무이자  린나이 자동불꽃조절 가스레인지 2구,9,219000,5006000,23,Wednesday,No,No,0,2,0,-4.1,5.3,0.3,0.0,43,104.69,12:40:00,76,12,0,0,2
3488,2019-02-06 23:20,20,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,0,648000,17448000,27,Wednesday,No,Yes,0,2,2,-1.2,12.9,5.6,0.0,72,104.69,23:20:00,140,5,1,0,2
31075,2019-10-26 1:40,20,옛날 그 쥐포 110장 (11팩),3,32900,20230000,615,Saturday,Yes,No,0,2,2,8.9,17.0,12.8,0.0,26,105.46,1:40:00,10,61,0,1,5
8292,2019-03-25 21:40,20,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),9,148000,12813000,87,Monday,No,No,0,2,1,0.4,13.8,7.2,0.0,37,104.49,21:40:00,130,4,0,0,0
14770,2019-05-20 22:20,20,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,0,648000,16837000,26,Monday,No,No,0,2,2,11.9,21.0,17.0,1.7,30,105.05,22:20:00,134,5,0,0,0
9691,2019-04-07 9:20,20,무이자 삼성 UHD TV UN55NU7050F,1,1080000,13086000,13,Sunday,Yes,No,12,2,0,7.4,18.4,12.5,2.8,43,104.87,9:20:00,56,1,0,1,6
21124,2019-07-20 22:40,20,무이자 LG전자 매직스페이스 냉장고,1,1499000,20234000,14,Saturday,Yes,No,0,2,0,23.2,27.1,24.8,56.5,14,104.56,22:40:00,136,9,0,1,5
25210,2019-08-29 18:00,20,안동간고등어 20팩,3,30900,26192000,848,Thursday,No,No,0,2,2,19.9,25.7,22.4,4.2,24,104.81,18:00:00,108,17,0,0,3
23932,2019-08-16 11:00,20,일시불  쿠쿠전기밥솥 6인용(QS),9,198000,3090000,16,Friday,No,No,0,2,1,23.3,30.7,26.4,1.9,21,104.81,11:00:00,66,59,0,0,4
9490,2019-04-05 15:00,20,무이자 린나이 자동불꽃조절 가스레인지 3구,9,289000,0,0,Friday,No,No,0,2,0,5.2,19.0,11.7,0.0,74,104.87,15:00:00,90,12,0,0,4
